date,instance_type,stack_type,env,cost,hours,DefaultVCpus,core_seconds_used,cost_per_core_hour
2023-08-07T00:00:00.000+0000,m6i.4xlarge,cmp,prod,41.6096909005,87.73250300000000,16,5053392.172800000,0.029642442565228600
2023-08-07T00:00:00.000+0000,m6id.8xlarge,io,prod,1.2343220219,1.089723,32,125536.0896,0.03539666794623500
2023-08-07T00:00:00.000+0000,m6idn.8xlarge,io,prod,1.9057406368,1.686944,32,194335.9488,0.035303125
2023-08-07T00:00:00.000+0000,r5.2xlarge,cmp,prod,2129.8865707376,10144.775254,8,292169527.31520000,0.026243639181383100
2023-08-07T00:00:00.000+0000,r5a.2xlarge,cmp,prod,18.8398191141,67.726664,8,1950527.9232,0.03477179075677640
2023-08-07T00:00:00.000+0000,r5ad.4xlarge,io,prod,313.2313629989,561.290284,16,32330320.3584,0.034878494685347600
2023-08-07T00:00:00.000+0000,r5ad.8xlarge,io,prod,1211.4457992442,1094.052234,32,126034817.3568,0.03460317528713280
2023-08-07T00:00:00.000+0000,r5b.2xlarge,cmp,prod,16.7394183847,58.313599,8,1679431.6512000000,0.035882321344760400
2023-08-07T00:00:00.000+0000,r5d.4xlarge,io,prod,564.1664143912,1045.919732,16,60244976.5632,0.033712339313099400
2023-08-07T00:00:00.000+0000,r5d.8xlarge,io,prod,1138.826127937,1136.414173,32,130914912.7296,0.03131632581111010
2023-08-07T00:00:00.000+0000,r5dn.4xlarge,io,prod,2498.0262340818,4501.371176,16,259278979.7376,0.03468424031826890
2023-08-07T00:00:00.000+0000,r5dn.8xlarge,io,prod,163.6970393425,143.186388,32,16495071.8976,0.035726388177716500
2023-08-07T00:00:00.000+0000,r5n.2xlarge,cmp,prod,150.5171785202,529.6272310000000,8,15253264.2528,0.035524320151553900
2023-08-07T00:00:00.000+0000,r6a.2xlarge,cmp,prod,135.6895400396,479.620267,8,13813063.6896,0.03536379438475650
2023-08-07T00:00:00.000+0000,r6i.2xlarge,cmp,prod,144.9640857926,534.516653,8,15394079.6064,0.033900741206794500
2023-08-07T00:00:00.000+0000,r6id.4xlarge,io,prod,971.4081275682,1710.803315,16,98542270.944,0.03548801164966910
2023-08-07T00:00:00.000+0000,r6id.8xlarge,io,prod,347.49401720230000,317.003063,32,36518752.8576,0.03425578268804260
2023-08-07T00:00:00.000+0000,r6idn.4xlarge,io,prod,838.4158461378,1469.376164,16,84636067.0464,0.035662066438429400
2023-08-07T00:00:00.000+0000,r6idn.8xlarge,io,prod,77.66800584,68.373622,32,7876641.2544,0.035497975849516900
2023-08-07T00:00:00.000+0000,r6in.2xlarge,cmp,prod,97.1158875484,340.843881,8,9816303.7728,0.035615971476249000
2023-08-08T00:00:00.000+0000,c5.2xlarge,cmp,prod,12.792,52,8,1497600,0.03075
2023-08-08T00:00:00.000+0000,c5.2xlarge,io,prod,14.268,58,8,1670400,0.030750000000000000
2023-08-08T00:00:00.000+0000,m5.4xlarge,cmp,prod,88.8419675659,197.175015,16,11357280.864,0.028160885256525800
2023-08-08T00:00:00.000+0000,m5a.4xlarge,cmp,prod,26.523098000300000,47.631684,16,2743584.9984,0.03480233083967280
2023-08-08T00:00:00.000+0000,m5ad.8xlarge,io,prod,134.1952271611,117.942227,32,13586944.5504,0.035556398717012300
2023-08-08T00:00:00.000+0000,m5d.8xlarge,io,prod,2428.4815452745,2368.090248,32,272803996.5696,0.03204694092799970
2023-08-08T00:00:00.000+0000,m5dn.8xlarge,io,prod,2.5046756869,2.200557,32,253504.1664,0.035568774276524100
2023-08-08T00:00:00.000+0000,m5n.4xlarge,cmp,prod,32.0959071845,57.466381,16,3310063.5456,0.03490726515440830
2023-08-08T00:00:00.000+0000,m6a.4xlarge,cmp,prod,538.1020616672000,977.237216,16,56288863.6416,0.034414754476767700
2023-08-08T00:00:00.000+0000,m6i.4xlarge,cmp,prod,192.7927344957,406.446084,16,23411294.4384,0.02964611145320140
2023-08-08T00:00:00.000+0000,m6id.8xlarge,io,prod,39.2031888137,34.776944,32,4006303.9488,0.035227352076367800
2023-08-08T00:00:00.000+0000,m6idn.8xlarge,io,prod,14.2493691704,12.582222000000000,32,1449471.9744000000,0.03539063184348520
2023-08-08T00:00:00.000+0000,m6in.4xlarge,cmp,prod,11.6633836246,20.53833,16,1183007.8080000000,0.035492733661281100
2023-08-08T00:00:00.000+0000,r5.2xlarge,cmp,prod,2114.5178141852,10077.794399,8,290240478.6912,0.026227437900437600
2023-08-08T00:00:00.000+0000,r5a.2xlarge,cmp,prod,11.8920430371,42.751113,8,1231232.0544,0.034771150394084500
2023-08-08T00:00:00.000+0000,r5ad.4xlarge,io,prod,522.1069825326,940.454987,16,54170207.251200000,0.03469776529377640
2023-08-08T00:00:00.000+0000,r5ad.8xlarge,io,prod,1278.8066334788,1157.956986,32,133396644.7872,0.03451139185597740
2023-08-08T00:00:00.000+0000,r5b.2xlarge,cmp,prod,82.1473826222,289.487768,8,8337247.718400000,0.035471007630882000
2023-08-08T00:00:00.000+0000,r5d.4xlarge,io,prod,782.9500993509,1459.2611410000000,16,84053441.72160000,0.033533669769276200
2023-08-08T00:00:00.000+0000,r5d.8xlarge,io,prod,704.603392475,756.500594,32,87148868.4288,0.029106197919051100
2023-08-08T00:00:00.000+0000,r5dn.4xlarge,io,prod,2750.2958182806,4984.554724,16,287110352.1024,0.03448522449054320
2023-08-08T00:00:00.000+0000,r5dn.8xlarge,io,prod,202.6898498547,177.806658,32,20483327.0016,0.03562328812208690
2023-08-08T00:00:00.000+0000,r5n.2xlarge,cmp,prod,145.18259611780000,512.9172070000000,8,14772015.561600000,0.035381586476440800
2023-08-08T00:00:00.000+0000,r6a.2xlarge,cmp,prod,72.9636178956,259.424452,8,7471424.217600000,0.03515648647086670
2023-08-08T00:00:00.000+0000,r6i.2xlarge,cmp,prod,198.3465333678,740.859155,8,21336743.664,0.03346562771566880
2023-08-08T00:00:00.000+0000,r6id.4xlarge,io,prod,568.5458362604,1006.974493,16,58001730.7968,0.035287998865205600
2023-08-08T00:00:00.000+0000,r6id.8xlarge,io,prod,24.230353133,21.596661,32,2487935.3472,0.03506090758225310
2023-08-08T00:00:00.000+0000,r6idn.4xlarge,io,prod,657.8328036982,1156.056446,16,66588851.2896,0.03556448335493950
2023-08-08T00:00:00.000+0000,r6idn.8xlarge,io,prod,278.1867172048,246.824456,32,28434177.3312,0.035220719427616200
2023-08-08T00:00:00.000+0000,r6in.2xlarge,cmp,prod,60.5039348103,215.031935,8,6192919.728,0.03517148209305520
2023-08-09T00:00:00.000+0000,c5.2xlarge,cmp,prod,15.498,63,8,1814400,0.03075
2023-08-09T00:00:00.000+0000,c5.2xlarge,io,prod,15.252,62,8,1785600,0.030750000000000000
2023-08-09T00:00:00.000+0000,m5.4xlarge,cmp,prod,80.013887383,177.401667,16,10218336.0192,0.02818952068492960
2023-08-09T00:00:00.000+0000,m5a.4xlarge,cmp,prod,10.3782341322,18.758606,16,1080495.7056,0.034578242821588100
2023-08-09T00:00:00.000+0000,m5ad.8xlarge,io,prod,345.734837049,308.665843,32,35558305.1136,0.035002945427237500
2023-08-09T00:00:00.000+0000,m5d.8xlarge,io,prod,1106.9183239453,1089.066102,32,125460414.9504,0.03176225718509290
2023-08-09T00:00:00.000+0000,m5dn.8xlarge,io,prod,1.4596511745000000,1.286666,32,148223.9232,0.03545139080625820
2023-08-09T00:00:00.000+0000,m5n.4xlarge,cmp,prod,136.0910186694,244.859999,16,14103935.9424,0.0347369464247915
2023-08-09T00:00:00.000+0000,m6a.4xlarge,cmp,prod,442.6855027172,815.308297,16,46961757.9072,0.03393543770084440
2023-08-09T00:00:00.000+0000,m6i.4xlarge,cmp,prod,121.8486988795,246.804168,16,14215920.0768,0.030856625079235900
2023-08-09T00:00:00.000+0000,m6id.8xlarge,io,prod,21.0876364632,18.741111,32,2158975.9872,0.03516273071937940
2023-08-09T00:00:00.000+0000,m6idn.8xlarge,io,prod,4.8616194326,4.338334,32,499776.0768,0.03501934320150320
2023-08-09T00:00:00.000+0000,m6in.4xlarge,cmp,prod,37.7993152382,67.136945,16,3867088.032,0.035188631272803700
2023-08-09T00:00:00.000+0000,r5.2xlarge,cmp,prod,2014.8933855535,9620.078921,8,277058272.9248,0.02618083232606230
2023-08-09T00:00:00.000+0000,r5a.2xlarge,cmp,prod,24.5871849327,89.97138600000000,8,2591175.9168,0.034159728478424200
2023-08-09T00:00:00.000+0000,r5ad.4xlarge,io,prod,522.1969520017,947.075003,16,54551520.1728,0.03446116664120870
2023-08-09T00:00:00.000+0000,r5ad.8xlarge,io,prod,1036.6271181366,941.623346,32,108475009.4592,0.03440292509672840
2023-08-09T00:00:00.000+0000,r5b.2xlarge,cmp,prod,32.736835144,115.648051,8,3330663.8688000000,0.03538411895069460
2023-08-09T00:00:00.000+0000,r5d.4xlarge,io,prod,720.1388754565,1348.990008,16,77701824.46080000,0.033364724311606100
2023-08-09T00:00:00.000+0000,r5d.8xlarge,io,prod,541.6657929127,576.688309,32,66434493.1968,0.029352174761222500
2023-08-09T00:00:00.000+0000,r5dn.4xlarge,io,prod,3078.9565034292,5598.199113,16,322456268.9088,0.03437440819449560
2023-08-09T00:00:00.000+0000,r5dn.8xlarge,io,prod,197.0612017127,173.307477,32,19965021.3504,0.03553316140839020
2023-08-09T00:00:00.000+0000,r5n.2xlarge,cmp,prod,206.8309303304,733.748361,8,21131952.7968,0.03523533089200320
2023-08-09T00:00:00.000+0000,r6a.2xlarge,cmp,prod,164.8770365661,590.396106,8,17003407.8528,0.03490813940219740
2023-08-09T00:00:00.000+0000,r6i.2xlarge,cmp,prod,102.3029470875,380.278334,8,10952016.0192,0.03362765438521540
2023-08-09T00:00:00.000+0000,r6id.4xlarge,io,prod,359.03364246410000,642.8644490000000,16,37028992.2624,0.03490565186628680
2023-08-09T00:00:00.000+0000,r6id.8xlarge,io,prod,60.6214195681,54.575557,32,6287104.1664,0.03471186490140860
2023-08-09T00:00:00.000+0000,r6idn.4xlarge,io,prod,373.0842264333,658.251381,16,37915279.5456,0.03542379830127730
2023-08-09T00:00:00.000+0000,r6idn.8xlarge,io,prod,161.4812607783,144.078054,32,16597791.8208,0.035024691542001800
2023-08-09T00:00:00.000+0000,r6in.2xlarge,cmp,prod,42.3670917328,151.765828,8,4370855.8464,0.03489511793524430
2023-08-10T00:00:00.000+0000,c5.2xlarge,cmp,prod,13.038,53,8,1526400,0.03075
2023-08-10T00:00:00.000+0000,c5.2xlarge,io,prod,13.776,56,8,1612800,0.03075
2023-08-10T00:00:00.000+0000,m5.4xlarge,cmp,prod,17.091810877900000,37.605561,16,2166080.3136,0.028406388615469700
2023-08-10T00:00:00.000+0000,m5a.4xlarge,cmp,prod,29.6130447939,53.501668,16,3081696.0768,0.03459359995315940
2023-08-10T00:00:00.000+0000,m5ad.8xlarge,io,prod,252.4334815497,227.629707,32,26222942.2464,0.03465517046256240
2023-08-10T00:00:00.000+0000,m5d.8xlarge,io,prod,979.8303548462,972.604201,32,112044003.95520000,0.03148217800978200
2023-08-10T00:00:00.000+0000,m5dn.8xlarge,io,prod,1.7673735591,1.568332,32,180671.8464,0.03521602806158070
2023-08-10T00:00:00.000+0000,m5n.4xlarge,cmp,prod,39.2164910302,71.450839,16,4115568.3264,0.03430373559906690
2023-08-10T00:00:00.000+0000,m6a.4xlarge,cmp,prod,174.5649282711,320.624467,16,18467969.2992,0.034028307692886600
2023-08-10T00:00:00.000+0000,m6i.4xlarge,cmp,prod,98.1385478384,208.526088,16,12011102.6688,0.02941434953644750
2023-08-10T00:00:00.000+0000,m6id.8xlarge,io,prod,3.6245382953,3.253333,32,374783.9616,0.034815625000000000
2023-08-10T00:00:00.000+0000,m6idn.8xlarge,io,prod,3.3548695538,2.993888,32,344895.8976,0.03501790098903170
2023-08-10T00:00:00.000+0000,m6in.4xlarge,cmp,prod,22.4905534502,40.191108,16,2315007.8208,0.03497439261036300
2023-08-10T00:00:00.000+0000,r5.2xlarge,cmp,prod,2098.1830526766,10108.690568,8,291130288.3584,0.025945287356487500
2023-08-10T00:00:00.000+0000,r5a.2xlarge,cmp,prod,29.8673627108,109.512226,8,3153952.1088000000,0.03409135651073330
2023-08-10T00:00:00.000+0000,r5ad.4xlarge,io,prod,342.2152640628,622.965564,16,35882816.4864,0.034333284598576900
2023-08-10T00:00:00.000+0000,r5ad.8xlarge,io,prod,885.5151810748,805.735276,32,92820703.7952,0.034344219786384900
2023-08-10T00:00:00.000+0000,r5b.2xlarge,cmp,prod,29.390380084,103.415269,8,2978359.7472,0.03552471067401080
2023-08-10T00:00:00.000+0000,r5d.4xlarge,io,prod,1345.4136779977,2524.962857,16,145437860.5632,0.033302808649931900
2023-08-10T00:00:00.000+0000,r5d.8xlarge,io,prod,29.0734811413,32.697783,32,3766784.6016,0.027786173933126400
2023-08-10T00:00:00.000+0000,r5dn.4xlarge,io,prod,4048.3541643141,7379.698616,16,425070640.2816,0.03428624235697800
2023-08-10T00:00:00.000+0000,r5dn.8xlarge,io,prod,109.1665218052,96.17278,32,11079104.256,0.03547213469770240
2023-08-10T00:00:00.000+0000,r5n.2xlarge,cmp,prod,174.7606144478,627.220277,8,18063943.9776,0.034828396987514800
2023-08-10T00:00:00.000+0000,r6a.2xlarge,cmp,prod,244.3962782163,881.567758,8,25389151.4304,0.034653643466209300
2023-08-10T00:00:00.000+0000,r6i.2xlarge,cmp,prod,284.7887914639,1084.117233,8,31222576.3104,0.03283648469868710
2023-08-10T00:00:00.000+0000,r6id.4xlarge,io,prod,769.2852624306,1381.421388,16,79569871.9488,0.034804969229210000
2023-08-10T00:00:00.000+0000,r6id.8xlarge,io,prod,3.9861174726,3.743057,32,431200.1664000000,0.033279261047520800
2023-08-10T00:00:00.000+0000,r6idn.4xlarge,io,prod,292.6742302389,519.070295,16,29898448.992,0.03524019687917460
2023-08-10T00:00:00.000+0000,r6idn.8xlarge,io,prod,201.3041101174,180.768889,32,20824576.0128,0.03479997844744600
2023-08-10T00:00:00.000+0000,r6in.2xlarge,cmp,prod,50.782032268,182.714735,8,5262184.368000000,0.03474133617904430
2023-08-11T00:00:00.000+0000,c5.2xlarge,cmp,prod,29.52,120,8,3456000,0.03075
2023-08-11T00:00:00.000+0000,c5.2xlarge,io,prod,41.328,168,8,4838400,0.030750000000000000
2023-08-11T00:00:00.000+0000,m5.4xlarge,cmp,prod,38.3975800989,83.85472900000000,16,4830032.3904,0.02861912243710490
2023-08-11T00:00:00.000+0000,m5a.4xlarge,cmp,prod,34.9443612443,63.196657,16,3640127.4432,0.034559147294274600
2023-08-11T00:00:00.000+0000,m5ad.8xlarge,io,prod,188.7696874416,171.55416500000000,32,19763039.808,0.03438594879086730
2023-08-11T00:00:00.000+0000,m5d.8xlarge,io,prod,329.442492838,325.170006,32,37459584.6912,0.031660601258492200
2023-08-11T00:00:00.000+0000,m5dn.8xlarge,io,prod,0.9328936531,0.831389,32,95776.0128,0.03506532641083180
2023-08-11T00:00:00.000+0000,m5n.4xlarge,cmp,prod,60.8382174477,111.558595,16,6425775.072,0.0340842280281609
2023-08-11T00:00:00.000+0000,m6a.4xlarge,cmp,prod,591.7200780560000,1090.453666,16,62810131.16160000,0.033914787974586000
2023-08-11T00:00:00.000+0000,m6i.4xlarge,cmp,prod,97.8983508909,206.378919,16,11887425.7344,0.029647635331791100
2023-08-11T00:00:00.000+0000,m6id.8xlarge,io,prod,0.8220739441,0.743891,32,85696.2432,0.034534375
2023-08-11T00:00:00.000+0000,m6idn.8xlarge,io,prod,0.7607610388000000,0.675833,32,77855.9616,0.03517700743009000
2023-08-11T00:00:00.000+0000,m6in.4xlarge,cmp,prod,2.8914119976,5.228055,16,301135.968,0.03456605752043540
2023-08-11T00:00:00.000+0000,r5.2xlarge,cmp,prod,2109.7334188482,10255.788623,8,295366712.3424,0.025713934544692600
2023-08-11T00:00:00.000+0000,r5a.2xlarge,cmp,prod,42.2563539576,154.802784,8,4458320.1792,0.0341211191957633
2023-08-11T00:00:00.000+0000,r5ad.4xlarge,io,prod,264.54517923000000,482.396958,16,27786064.7808,0.03427482994591150
2023-08-11T00:00:00.000+0000,r5ad.8xlarge,io,prod,1232.3291535682,1123.542243,32,129432066.3936,0.034275779383407000
2023-08-11T00:00:00.000+0000,r5b.2xlarge,cmp,prod,23.1433860361,81.64056100000000,8,2351248.1568000000,0.03543487721149420
2023-08-11T00:00:00.000+0000,r5d.4xlarge,io,prod,1644.7624209462,3089.804986,16,177972767.1936,0.03326994803067400
2023-08-11T00:00:00.000+0000,r5d.8xlarge,io,prod,0.5929321716,0.698612,32,80480.1024,0.026522777110184200
2023-08-11T00:00:00.000+0000,r5dn.4xlarge,io,prod,4105.3187868874,7542.192319,16,434430277.5744,0.034019607738467500
2023-08-11T00:00:00.000+0000,r5dn.8xlarge,io,prod,144.0720810641,129.270829,32,14891999.5008,0.034828062665654600
2023-08-11T00:00:00.000+0000,r5n.2xlarge,cmp,prod,283.9588829921,1019.105018,8,29350224.5184,0.034829443234095100
2023-08-11T00:00:00.000+0000,r6a.2xlarge,cmp,prod,234.781426773,847.1510940000000,8,24397951.507200000,0.03464279106110080
2023-08-11T00:00:00.000+0000,r6i.2xlarge,cmp,prod,48.361940027100000,183.014161,8,5270807.8368,0.03303155597553730
2023-08-11T00:00:00.000+0000,r6id.4xlarge,io,prod,544.5355756387,980.159742,16,56457201.1392,0.03472237434275150
2023-08-11T00:00:00.000+0000,r6id.8xlarge,io,prod,10.0239386499,9.265275,32,1067359.68,0.033808827348284300
2023-08-11T00:00:00.000+0000,r6idn.4xlarge,io,prod,246.1568537519,440.945843,16,25398480.5568,0.034890460140915200
2023-08-11T00:00:00.000+0000,r6idn.8xlarge,io,prod,129.51350227310000,116.189167,32,13384992.0384,0.034833685880839300
2023-08-11T00:00:00.000+0000,r6in.2xlarge,cmp,prod,36.3540347657,131.815016,8,3796272.460800000,0.03447448161530020
2023-08-12T00:00:00.000+0000,c5.2xlarge,cmp,prod,29.52,120,8,3456000,0.03075
2023-08-12T00:00:00.000+0000,c5.2xlarge,io,prod,41.328,168,8,4838400,0.030750000000000000
2023-08-12T00:00:00.000+0000,m5.4xlarge,cmp,prod,59.3090205094,130.801663,16,7534175.788800000,0.028339194600587800
2023-08-12T00:00:00.000+0000,m5a.4xlarge,cmp,prod,38.556404569,70.136673,16,4039872.3648,0.034358277666842
2023-08-12T00:00:00.000+0000,m5ad.8xlarge,io,prod,92.6925734969,85.013333,32,9793535.9616,0.03407280740043590
2023-08-12T00:00:00.000+0000,m5d.8xlarge,io,prod,2560.7449211707,2527.116901,32,291123866.9952,0.03166583973812950
2023-08-12T00:00:00.000+0000,m5dn.8xlarge,io,prod,27.611898745,24.751946,32,2851424.1792,0.03486076754454980
2023-08-12T00:00:00.000+0000,m5n.4xlarge,cmp,prod,21.4080118561,39.57805,16,2279695.68,0.03380663627961080
2023-08-12T00:00:00.000+0000,m6a.4xlarge,cmp,prod,139.8199130476,259.503335,16,14947392.096,0.03367488346720090
2023-08-12T00:00:00.000+0000,m6i.4xlarge,cmp,prod,800.1532463786,1674.126422,16,96429681.9072,0.029872043856113600
2023-08-12T00:00:00.000+0000,m6id.8xlarge,io,prod,80.2139511915,71.959725,32,8289760.32,0.034834568569215300
2023-08-12T00:00:00.000+0000,m6in.4xlarge,cmp,prod,15.4604103339,28.228886,16,1625983.8336,0.03423003110603620
2023-08-12T00:00:00.000+0000,r5.2xlarge,cmp,prod,1026.444885336,5475.666931,8,157699207.6128,0.02343196039565690
2023-08-12T00:00:00.000+0000,r5a.2xlarge,cmp,prod,9.0338467848,33.43196,8,962840.448,0.033776986096537600
2023-08-12T00:00:00.000+0000,r5ad.4xlarge,io,prod,75.77205537810000,138.66306500000000,16,7986992.544000000,0.03415295530306680
2023-08-12T00:00:00.000+0000,r5ad.8xlarge,io,prod,736.6018343841,672.8688930000000,32,77514496.47360000,0.03420994426101840
2023-08-12T00:00:00.000+0000,r5b.2xlarge,cmp,prod,33.5452881223,121.169448,8,3489680.1024,0.03460576147287140
2023-08-12T00:00:00.000+0000,r5d.4xlarge,io,prod,1051.8079819598,1997.282739,16,115043485.7664,0.03291371701605010
2023-08-12T00:00:00.000+0000,r5d.8xlarge,io,prod,352.8036758058,372.258593,32,42884189.913600000,0.029616817653773400
2023-08-12T00:00:00.000+0000,r5dn.4xlarge,io,prod,4125.0307055878,7631.525721,16,439575881.5296,0.0337828146722743
2023-08-12T00:00:00.000+0000,r5dn.8xlarge,io,prod,95.5189280804,85.944173,32,9900768.7296,0.03473145878676960
2023-08-12T00:00:00.000+0000,r5n.2xlarge,cmp,prod,186.5672755653,663.6469360000000,8,19113031.756800000,0.035140536602526400
2023-08-12T00:00:00.000+0000,r6a.2xlarge,cmp,prod,284.63389056540000,1028.004711,8,29606535.6768,0.034609993456221600
2023-08-12T00:00:00.000+0000,r6i.2xlarge,cmp,prod,484.7793629746,1893.193566,8,54523974.7008,0.032008042632353300
2023-08-12T00:00:00.000+0000,r6id.4xlarge,io,prod,462.2718248956,842.70556,16,48539840.256,0.034284797000716400
2023-08-12T00:00:00.000+0000,r6id.8xlarge,io,prod,134.2874706099,124.871964,32,14385250.2528,0.03360629017222290
2023-08-12T00:00:00.000+0000,r6idn.4xlarge,io,prod,146.11979651640000,262.043327,16,15093695.6352,0.03485105836057030
2023-08-12T00:00:00.000+0000,r6idn.8xlarge,io,prod,121.9371509927,109.752489,32,12643486.7328,0.034719358105144000
2023-08-12T00:00:00.000+0000,r6in.2xlarge,cmp,prod,27.1414715063,99.246388,8,2858295.9744,0.034184457557160700
2023-08-13T00:00:00.000+0000,c5.2xlarge,cmp,prod,29.52,120,8,3456000,0.03075
2023-08-13T00:00:00.000+0000,c5.2xlarge,io,prod,41.328,168,8,4838400,0.030750000000000000
2023-08-13T00:00:00.000+0000,m5a.4xlarge,cmp,prod,0.2731339104,0.498056,16,28688.0256,0.034275
2023-08-13T00:00:00.000+0000,m5ad.8xlarge,io,prod,280.1846722164,259.029726,32,29840224.4352,0.0338021861118847
2023-08-13T00:00:00.000+0000,m5d.8xlarge,io,prod,2129.6035397304,2117.864753,32,243978019.5456,0.03142321081754880
2023-08-13T00:00:00.000+0000,m5dn.8xlarge,io,prod,8.764088000000000,7.8475,32,904032,0.0349
2023-08-13T00:00:00.000+0000,m5n.4xlarge,cmp,prod,48.1942468832,89.613051,16,5161711.7376,0.03361274274882130
2023-08-13T00:00:00.000+0000,m6a.4xlarge,cmp,prod,64.1542359294,121.018322,16,6970655.3472,0.03313250158589620
2023-08-13T00:00:00.000+0000,m6i.4xlarge,cmp,prod,16.9021708665,36.340557,16,2093216.0832,0.029069055797803300
2023-08-13T00:00:00.000+0000,m6id.8xlarge,io,prod,194.1976289828,174.469714,32,20098911.0528,0.034783549342624000
2023-08-13T00:00:00.000+0000,m6in.4xlarge,cmp,prod,0.0570001846,0.104722,16,6031.9872,0.03401875
2023-08-13T00:00:00.000+0000,r5.2xlarge,cmp,prod,2345.5241275741,11081.485358,8,319146778.3104,0.026457691047265700
2023-08-13T00:00:00.000+0000,r5a.2xlarge,cmp,prod,44.155557032,161.151668,8,4641168.0384,0.034250000000000000
2023-08-13T00:00:00.000+0000,r5ad.4xlarge,io,prod,52.5232189891,96.944993,16,5584031.5968,0.03386148252977590
2023-08-13T00:00:00.000+0000,r5ad.8xlarge,io,prod,666.7103929857,609.8963980000000,32,70260065.0496,0.0341610474321954
2023-08-13T00:00:00.000+0000,r5d.4xlarge,io,prod,816.0439428957,1555.656933,16,89605839.3408,0.03278534318786160
2023-08-13T00:00:00.000+0000,r5d.8xlarge,io,prod,256.2616731904,266.815584,32,30737155.2768,0.030013903862527000
2023-08-13T00:00:00.000+0000,r5dn.4xlarge,io,prod,4702.365783713,8708.047017,16,501583508.17920000,0.03375014637705910
2023-08-13T00:00:00.000+0000,r5dn.8xlarge,io,prod,176.0192604556,160.181132,32,18452866.4064,0.034339886480746700
2023-08-13T00:00:00.000+0000,r5n.2xlarge,cmp,prod,125.1030152972,445.876128,8,12841232.4864,0.03507224524958200
2023-08-13T00:00:00.000+0000,r6a.2xlarge,cmp,prod,271.5668647747,998.775809,8,28764743.2992,0.03398746524590440
2023-08-13T00:00:00.000+0000,r6i.2xlarge,cmp,prod,31.4614879054,120.872781,8,3481136.0928,0.0325357450671628
2023-08-13T00:00:00.000+0000,r6id.4xlarge,io,prod,680.5079436657,1223.6883700000000,16,70484450.11200000,0.03475700801103980
2023-08-13T00:00:00.000+0000,r6id.8xlarge,io,prod,214.3768548591,196.741678,32,22664641.3056,0.03405113132331260
2023-08-13T00:00:00.000+0000,r6idn.4xlarge,io,prod,103.4346159073,187.523893,16,10801376.2368,0.034473812327511000
2023-08-13T00:00:00.000+0000,r6idn.8xlarge,io,prod,11.0166027023,9.996943,32,1151647.8336,0.03443741096121830
2023-08-13T00:00:00.000+0000,r6in.2xlarge,cmp,prod,2.2517617806,8.291942,8,238807.9296,0.03394503031678220
2023-08-14T00:00:00.000+0000,c5.2xlarge,cmp,prod,29.52,120,8,3456000,0.03075
2023-08-14T00:00:00.000+0000,c5.2xlarge,io,prod,41.328,168,8,4838400,0.030750000000000000
2023-08-14T00:00:00.000+0000,m5.4xlarge,cmp,prod,2.8797423147,6.176387,16,355759.8912,0.029140643983084300
2023-08-14T00:00:00.000+0000,m5a.4xlarge,cmp,prod,98.7005547184,182.115556,16,10489856.0256,0.03387291456804490
2023-08-14T00:00:00.000+0000,m5ad.8xlarge,io,prod,355.2828529349,331.39445800000000,32,38176641.56160000,0.033502639788308200
2023-08-14T00:00:00.000+0000,m5d.8xlarge,io,prod,2407.9703796563,2391.408053,32,275490207.7056,0.03146643011001830
2023-08-14T00:00:00.000+0000,m5dn.8xlarge,io,prod,7.675897743,6.886668,32,793344.1536000000,0.03483132981998700
2023-08-14T00:00:00.000+0000,m5n.4xlarge,cmp,prod,214.9695195775,400.876394,16,23090480.2944,0.03351555535493500
2023-08-14T00:00:00.000+0000,m6a.4xlarge,cmp,prod,505.0769620592,949.49497,16,54690910.27200000,0.033246421651607100
2023-08-14T00:00:00.000+0000,m6i.4xlarge,cmp,prod,83.569924109,173.668615,16,10003312.224,0.030075211095640400
2023-08-14T00:00:00.000+0000,m6idn.8xlarge,io,prod,10.3275419035,9.411945,32,1084256.064,0.034290009608468300
2023-08-14T00:00:00.000+0000,m6in.4xlarge,cmp,prod,26.3200655839,48.797223,16,2810720.0448000000,0.03371101873960640
2023-08-14T00:00:00.000+0000,r5.2xlarge,cmp,prod,1594.7393688904,7976.601393,8,229726120.1184,0.024990896660103400
2023-08-14T00:00:00.000+0000,r5a.2xlarge,cmp,prod,54.459450784,202.837779,8,5841728.035200000,0.0335609637492629
2023-08-14T00:00:00.000+0000,r5ad.4xlarge,io,prod,256.8465640321,476.888064,16,27468752.4864,0.033661799201596800
2023-08-14T00:00:00.000+0000,r5ad.8xlarge,io,prod,1175.1361790981,1080.704443,32,124497151.8336,0.033980618692446400
2023-08-14T00:00:00.000+0000,r5b.2xlarge,cmp,prod,53.9516879585,197.98776,8,5702047.488,0.03406251474743940
2023-08-14T00:00:00.000+0000,r5d.4xlarge,io,prod,351.557986624,672.713067,16,38748272.6592,0.03266232698881110
2023-08-14T00:00:00.000+0000,r5d.8xlarge,io,prod,125.6668501783,136.792769,32,15758526.9888,0.02870830890243820
2023-08-14T00:00:00.000+0000,r5dn.4xlarge,io,prod,5316.1498376209,9887.032465,16,569493069.984,0.033605570329368400
2023-08-14T00:00:00.000+0000,r5dn.8xlarge,io,prod,290.699651248,267.193907,32,30780738.0864,0.03399914393070350
2023-08-14T00:00:00.000+0000,r5n.2xlarge,cmp,prod,325.7763913625,1189.505029,8,34257744.835200000,0.034234448722379000
