date,instance_type,stack_type,env,cost,hours,DefaultVCpus,core_seconds_used,memory_gb,executor_cpu,executor_mem,num_executors,unallocated_cores,unallocated_core_seconds,cost_per_core_hour
2023-07-28,r6idn.4xlarge,io,prod,412.8190996548,712.740851,16,41053873.0176,131.072,2,2,2,0,0,0.03619996481501660
2023-07-28,r6idn.8xlarge,io,prod,868.580793739,767.423054,32,88407135.82080000,262.144,4,5,4,0,0,0.0353692134512599
2023-07-28,r6in.2xlarge,cmp,prod,31.7505161156,109.13083,8,3142967.904,65.536,1,1,1,0,0,0.036367491335399900
2023-07-29,c5.2xlarge,cmp,prod,29.52,120,8,3456000,16.384,1,0,0,8,3456000,0.03075
2023-07-29,c5.2xlarge,io,prod,41.328,168,8,4838400,16.384,1,0,0,8,4838400,0.030750000000000000
2023-07-29,m5.4xlarge,cmp,prod,47.8052385627,118.738325,16,6839327.5200000000,65.536,2,1,1,8,3419663.76,0.02516312580768470
2023-07-29,m5a.4xlarge,cmp,prod,184.3176612493,326.270553,16,18793183.8528,65.536,2,1,1,8,9396591.9264,0.0353076724888539
2023-07-29,m5ad.8xlarge,io,prod,899.1018754294,779.745276,32,89826655.7952,131.072,4,2,2,16,44913327.8976,0.03603347717770430
2023-07-29,m5d.8xlarge,io,prod,3258.6087305901,3125.567186,32,360065339.82720000,131.072,4,2,2,16,180032669.91360000,0.032580174019954900
2023-07-29,m5dn.8xlarge,io,prod,52.835396208800000,45.57361,32,5250079.872,131.072,4,2,2,16,2625039.936,0.03622943478747900
2023-07-29,m5n.4xlarge,cmp,prod,193.2140076638,337.126355,16,19418478.048,65.536,2,1,1,8,9709239.024,0.035820028009935600
2023-07-29,m6a.4xlarge,cmp,prod,365.37286518,649.60836,16,37417441.536,65.536,2,1,1,8,18708720.768,0.035153186873626400
2023-07-29,m6i.4xlarge,cmp,prod,531.1050770342,1048.049778,16,60367667.2128,65.536,2,1,1,8,30183833.6064,0.0316722239834657
2023-07-29,m6id.8xlarge,io,prod,160.8763463011,138.44,32,15948288,131.072,4,2,2,16,7974144,0.03631454653213940
2023-07-29,m6idn.8xlarge,io,prod,18.6215607363,15.992223,32,1842304.0896,131.072,4,2,2,16,921152.0448,0.03638792261772330
2023-07-29,m6in.4xlarge,cmp,prod,1.674733081,2.882501,16,166032.0576,65.536,2,1,1,8,83016.0288,0.036312500000000000
2023-07-29,r5.2xlarge,cmp,prod,1804.3853854827,8602.221654,8,247743983.6352,65.536,1,1,1,0,0,0.026219758366777100
2023-07-29,r5a.2xlarge,cmp,prod,0.8036642958,2.800279,8,80648.0352,65.536,1,1,1,0,0,0.035874295730889700
2023-07-29,r5ad.4xlarge,io,prod,420.5506534124,730.076117,16,42052384.3392,131.072,2,2,2,0,0,0.03600229513914510
2023-07-29,r5ad.8xlarge,io,prod,153.7644453934,137.190008,32,15804288.9216,262.144,4,5,4,0,0,0.03502542924659460
2023-07-29,r5b.2xlarge,cmp,prod,110.5387426527,383.148343,8,11034672.278400000,65.536,1,1,1,0,0,0.036062645406214100
2023-07-29,r5d.4xlarge,io,prod,1299.076857105,2379.362036,16,137051253.2736,131.072,2,2,2,0,0,0.034123560156300000
2023-07-29,r5d.8xlarge,io,prod,3712.8516426965,3674.151368,32,423262237.5936,262.144,4,5,4,0,0,0.0315791599782194
2023-07-29,r5dn.4xlarge,io,prod,310.9536950137,554.257503,16,31925232.1728,131.072,2,2,2,0,0,0.03506421804515700
2023-07-29,r5dn.8xlarge,io,prod,61.9931990044,53.438337,32,6156096.4224,262.144,4,5,4,0,0,0.03625276491833010
2023-07-29,r5n.2xlarge,cmp,prod,1.2361875663,4.268335,8,122928.048,65.536,1,1,1,0,0,0.03620227695049710
2023-07-29,r6a.2xlarge,cmp,prod,5.0094255176,17.369714,8,500247.7632000000,65.536,1,1,1,0,0,0.036050000000000000
2023-07-29,r6i.2xlarge,cmp,prod,32.7194527203,118.908334,8,3424560.0192,65.536,1,1,1,0,0,0.03439566809537080
2023-07-29,r6id.4xlarge,io,prod,11.5180293228,19.793614,16,1140112.1664,131.072,2,2,2,0,0,0.03636914575958690
2023-07-29,r6id.8xlarge,io,prod,230.8273848426,210.690279,32,24271520.1408,262.144,4,5,4,0,0,0.034236775472357000
2023-07-29,r6idn.4xlarge,io,prod,231.64514284030000,399.146405,16,22990832.928,131.072,2,2,2,0,0,0.036271957472644000
2023-07-29,r6idn.8xlarge,io,prod,664.9190884418,585.4908290000000,32,67448543.50080000,262.144,4,5,4,0,0,0.035489405614253000
2023-07-29,r6in.2xlarge,cmp,prod,4.7310874257,16.286112,8,469040.0256,65.536,1,1,1,0,0,0.036312284246387400
2023-07-30,c5.2xlarge,cmp,prod,29.52,120,8,3456000,16.384,1,0,0,8,3456000,0.03075
2023-07-30,c5.2xlarge,io,prod,41.328,168,8,4838400,16.384,1,0,0,8,4838400,0.030750000000000000
2023-07-30,m5.4xlarge,cmp,prod,37.6092348758,90.94471,16,5238415.296,65.536,2,1,1,8,2619207.648,0.02584622216880450
2023-07-30,m5a.4xlarge,cmp,prod,240.1055192837,423.932491,16,24418511.4816,65.536,2,1,1,8,12209255.7408,0.035398548763820200
2023-07-30,m5ad.8xlarge,io,prod,669.5509432731,580.4711480000000,32,66870276.24960000,131.072,4,2,2,16,33435138.124800000,0.03604566230272720
2023-07-30,m5d.8xlarge,io,prod,4058.1859247929,3872.490868,32,446110947.9936,131.072,4,2,2,16,223055473.9968,0.032748511093397400
2023-07-30,m5dn.8xlarge,io,prod,95.1078490736,82.249162,32,9475103.4624,131.072,4,2,2,16,4737551.7312,0.0361355691812398
2023-07-30,m5n.4xlarge,cmp,prod,208.3603864375,364.575258,16,20999534.8608,65.536,2,1,1,8,10499767.4304,0.03571971456259310
2023-07-30,m6a.4xlarge,cmp,prod,278.5356609528,505.023855,16,29089374.048,65.536,2,1,1,8,14544687.024,0.03447060695687340
2023-07-30,m6i.4xlarge,cmp,prod,123.9842367552,238.513906,16,13738400.9856,65.536,2,1,1,8,6869200.4928,0.0324887337898026
2023-07-30,m6id.8xlarge,io,prod,126.5508582214,109.054449,32,12563072.5248,131.072,4,2,2,16,6281536.262400000,0.03626366788042500
2023-07-30,m6idn.8xlarge,io,prod,9.9164407284,8.511113,32,980480.2176,131.072,4,2,2,16,490240.1088,0.03640989994639950
2023-07-30,m6in.4xlarge,cmp,prod,1.0662459595,1.833613,16,105616.1088,65.536,2,1,1,8,52808.0544,0.03634375
2023-07-30,r5.2xlarge,cmp,prod,1392.3249647873,6951.955449,8,200216316.9312,65.536,1,1,1,0,0,0.0250347721407575
2023-07-30,r5a.2xlarge,cmp,prod,114.8983712518,400.345564,8,11529952.2432,65.536,1,1,1,0,0,0.035874748462243500
2023-07-30,r5ad.4xlarge,io,prod,205.3031018914,356.164998,16,20515103.8848,131.072,2,2,2,0,0,0.03602668409379320
2023-07-30,r5ad.8xlarge,io,prod,146.8142833764,130.90472400000000,32,15080224.204800000,262.144,4,5,4,0,0,0.03504798158019490
2023-07-30,r5b.2xlarge,cmp,prod,139.8372563873,486.136679,8,14000736.3552,65.536,1,1,1,0,0,0.035956260458208500
2023-07-30,r5d.4xlarge,io,prod,700.6213512874,1279.6088950000000,16,73705472.352,131.072,2,2,2,0,0,0.03422048301364970
2023-07-30,r5d.8xlarge,io,prod,3021.4743160929,2874.016713,32,331086725.3376,262.144,4,5,4,0,0,0.03285334839940550
2023-07-30,r5dn.4xlarge,io,prod,8.3209146927,14.498893,16,835136.2368,131.072,2,2,2,0,0,0.035868750000000000
2023-07-30,r5dn.8xlarge,io,prod,16.09655546,13.937502,32,1605600.2304,262.144,4,5,4,0,0,0.03609092634569670
2023-07-30,r5n.2xlarge,cmp,prod,1.0787457454,3.721111,8,107167.9968,65.536,1,1,1,0,0,0.03623735442855640
2023-07-30,r6a.2xlarge,cmp,prod,448.4457443594,1556.100826,8,44815703.7888,65.536,1,1,1,0,0,0.036023191497827100
2023-07-30,r6i.2xlarge,cmp,prod,145.80312757590000,528.1925140000000,8,15211944.403200000,65.536,1,1,1,0,0,0.0345052049468984
2023-07-30,r6id.4xlarge,io,prod,11.7252664257,20.144722,16,1160335.9872,131.072,2,2,2,0,0,0.036378221134362100
2023-07-30,r6id.8xlarge,io,prod,440.4855521078,407.367232,32,46928705.1264,262.144,4,5,4,0,0,0.03379057622231320
2023-07-30,r6idn.4xlarge,io,prod,287.294513977,495.25554,16,28526719.104,131.072,2,2,2,0,0,0.03625584304127620
2023-07-30,r6idn.8xlarge,io,prod,522.3567603741000,458.11750400000000,32,52775136.46080000,262.144,4,5,4,0,0,0.0356320127896502
2023-07-30,r6in.2xlarge,cmp,prod,70.6996159229,243.256675,8,7005792.24,65.536,1,1,1,0,0,0.03632974096337750
2023-07-31,c5.2xlarge,cmp,prod,29.52,120,8,3456000,16.384,1,0,0,8,3456000,0.03075
2023-07-31,c5.2xlarge,io,prod,41.328,168,8,4838400,16.384,1,0,0,8,4838400,0.030750000000000000
2023-07-31,m5.4xlarge,cmp,prod,788.1199598688000,1913.181903,16,110199277.6128,65.536,2,1,1,8,55099638.8064,0.025746374359155700
2023-07-31,m5a.4xlarge,cmp,prod,143.39900079840000,253.992238,16,14629952.9088,65.536,2,1,1,8,7314976.4544,0.035286265519263600
2023-07-31,m5ad.8xlarge,io,prod,303.5134435998,262.895004,32,30285504.4608,131.072,4,2,2,16,15142752.230400000,0.03607826306388750
2023-07-31,m5d.8xlarge,io,prod,4120.9053074663,3955.489489,32,455672389.1328,131.072,4,2,2,16,227836194.5664,0.03255685325835080
2023-07-31,m5dn.8xlarge,io,prod,67.1935766375,58.087506,32,6691680.691200000,131.072,4,2,2,16,3345840.3456,0.03614889697488260
2023-07-31,m5n.4xlarge,cmp,prod,22.3929339386,39.300288,16,2263696.5888,65.536,2,1,1,8,1131848.2944,0.03561191132142590
2023-07-31,m6a.4xlarge,cmp,prod,106.6713936692,194.552761,16,11206239.0336,65.536,2,1,1,8,5603119.5168,0.03426814438436570
2023-07-31,m6i.4xlarge,cmp,prod,112.72201736,230.432502,16,13272912.1152,65.536,2,1,1,8,6636456.0576,0.030573491256020800
2023-07-31,m6id.8xlarge,io,prod,6.563206295400000,5.656389,32,651616.0128,131.072,4,2,2,16,325808.0064,0.036259917189438400
2023-07-31,m6idn.8xlarge,io,prod,77.1376569205,66.319458,32,7640001.5616,131.072,4,2,2,16,3820000.7808,0.03634757960123300
2023-07-31,m6in.4xlarge,cmp,prod,15.0577944491,25.878332,16,1490591.9232,65.536,2,1,1,8,745295.9616,0.03636680111642240
2023-07-31,r5.2xlarge,cmp,prod,1839.5212392175,9009.557276,8,259475249.5488,65.536,1,1,1,0,0,0.02552180399748510
2023-07-31,r5a.2xlarge,cmp,prod,20.9351975661,73.12639,8,2106040.032,65.536,1,1,1,0,0,0.035785982266627700
2023-07-31,r5ad.4xlarge,io,prod,712.2761726459,1235.819205,16,71183186.208,131.072,2,2,2,0,0,0.03602247044734080
2023-07-31,r5ad.8xlarge,io,prod,748.3058064645,662.2364240000000,32,76289636.0448,262.144,4,5,4,0,0,0.035311492398394000
2023-07-31,r5b.2xlarge,cmp,prod,115.1282449469,399.026399,8,11491960.2912,65.536,1,1,1,0,0,0.0360653597216321
2023-07-31,r5d.4xlarge,io,prod,1659.7250674582,3030.292298,16,174544836.36480000,131.072,2,2,2,0,0,0.03423195075425610
2023-07-31,r5d.8xlarge,io,prod,458.4804605751,456.78169800000000,32,52621251.60960000,262.144,4,5,4,0,0,0.031366218164397400
2023-07-31,r5dn.4xlarge,io,prod,2134.5555452681,3777.998159,16,217612693.9584,131.072,2,2,2,0,0,0.035312278080772900
2023-07-31,r5dn.8xlarge,io,prod,74.7818500939,64.439161,32,7423391.3472,262.144,4,5,4,0,0,0.03626572381093500
2023-07-31,r5n.2xlarge,cmp,prod,10.7995643281,37.286945,8,1073864.016,65.536,1,1,1,0,0,0.036204240948474100
2023-07-31,r6a.2xlarge,cmp,prod,138.3407352987,480.907243,8,13850128.5984,65.536,1,1,1,0,0,0.03595826880140690
2023-07-31,r6i.2xlarge,cmp,prod,166.3737471965,599.016409,8,17251672.5792,65.536,1,1,1,0,0,0.034718111369070200
2023-07-31,r6id.4xlarge,io,prod,13.5641681284,23.363612,16,1345744.0512,131.072,2,2,2,0,0,0.03628550705366110
2023-07-31,r6id.8xlarge,io,prod,84.5437427677,76.328334,32,8793024.0768,262.144,4,5,4,0,0,0.03461351536233750
2023-07-31,r6idn.4xlarge,io,prod,580.9375104889,1000.971665,16,57655967.904,131.072,2,2,2,0,0,0.03627334886203420
2023-07-31,r6idn.8xlarge,io,prod,297.2684063209,260.088607,32,29962207.526400000,262.144,4,5,4,0,0,0.03571720347415340
2023-07-31,r6in.2xlarge,cmp,prod,113.6688539604,391.491952,8,11274968.2176,65.536,1,1,1,0,0,0.03629348361431960
2023-08-01,c5.2xlarge,cmp,prod,29.52,120,8,3456000,16.384,1,0,0,8,3456000,0.03075
2023-08-01,c5.2xlarge,io,prod,41.328,168,8,4838400,16.384,1,0,0,8,4838400,0.030750000000000000
2023-08-01,m5.4xlarge,cmp,prod,372.0239579093,876.27306,16,50473328.256,65.536,2,1,1,8,25236664.128,0.026534534074722400
2023-08-01,m5a.4xlarge,cmp,prod,32.8059829999,57.917774,16,3336063.7824,65.536,2,1,1,8,1668031.8912,0.03540146307235060
2023-08-01,m5ad.8xlarge,io,prod,153.5886095104,133.31305,32,15357663.36,131.072,4,2,2,16,7678831.680000000,0.03600280728105760
2023-08-01,m5d.8xlarge,io,prod,4193.2458077184,4009.531143,32,461897987.6736,131.072,4,2,2,16,230948993.8368,0.03268185900487970
2023-08-01,m5dn.8xlarge,io,prod,38.7382452909,33.410283,32,3848864.6016,131.072,4,2,2,16,1924432.3008,0.036233460379267800
2023-08-01,m5n.4xlarge,cmp,prod,116.8979408717,204.582209,16,11783935.2384,65.536,2,1,1,8,5891967.619200000,0.035712398161079800
2023-08-01,m6a.4xlarge,cmp,prod,220.2275811367,393.527771,16,22667199.6096,65.536,2,1,1,8,11333599.8048,0.03497649933591030
2023-08-01,m6i.4xlarge,cmp,prod,307.4736580073,616.1136280000000,16,35488144.9728,65.536,2,1,1,8,17744072.4864,0.031190843299210800
2023-08-01,m6id.8xlarge,io,prod,37.6805266369,32.487221000000000,32,3742527.8592000000,131.072,4,2,2,16,1871263.9296000000,0.036245527353759300
2023-08-01,m6idn.8xlarge,io,prod,55.9807419992,48.11056000000000,32,5542336.512000000,131.072,4,2,2,16,2771168.256,0.03636204166974990
2023-08-01,m6in.4xlarge,cmp,prod,10.6255484719,18.271666,16,1052447.9616,65.536,2,1,1,8,526223.9808,0.036345715792623900
2023-08-01,r5.2xlarge,cmp,prod,2000.3700550645,9779.623772,8,281653164.6336,65.536,1,1,1,0,0,0.025568085512550000
2023-08-01,r5a.2xlarge,cmp,prod,103.6902934284,362.058612,8,10427288.0256,65.536,1,1,1,0,0,0.03579886308173220
2023-08-01,r5ad.4xlarge,io,prod,583.6255294199,1013.318916,16,58367169.5616,131.072,2,2,2,0,0,0.0359971525378529
2023-08-01,r5ad.8xlarge,io,prod,1126.640941941,997.880284,32,114955808.7168,262.144,4,5,4,0,0,0.035282317929488500
2023-08-01,r5b.2xlarge,cmp,prod,56.7165054574,196.183058,8,5650072.070400000,65.536,1,1,1,0,0,0.036137489416517300
2023-08-01,r5d.4xlarge,io,prod,967.6453266971,1761.13948,16,101441634.048,131.072,2,2,2,0,0,0.03434017214727860
2023-08-01,r5d.8xlarge,io,prod,1788.6583114629,1804.94529,32,207929697.408,262.144,4,5,4,0,0,0.030968014677727800
2023-08-01,r5dn.4xlarge,io,prod,1411.3014368263,2510.231417,16,144589329.6192,131.072,2,2,2,0,0,0.0351387283277093
2023-08-01,r5dn.8xlarge,io,prod,100.6041385073,86.721116,32,9990272.5632,262.144,4,5,4,0,0,0.0362527545004509
2023-08-01,r5n.2xlarge,cmp,prod,35.7110585197,123.260549,8,3549903.8112,65.536,1,1,1,0,0,0.0362150124364812
2023-08-01,r6a.2xlarge,cmp,prod,163.6648150014,568.826396,8,16382200.2048,65.536,1,1,1,0,0,0.035965458036119300
2023-08-01,r6i.2xlarge,cmp,prod,153.3925596036,554.673083,8,15974584.7904,65.536,1,1,1,0,0,0.03456823584578020
2023-08-01,r6id.4xlarge,io,prod,730.1398862682,1257.206946,16,72415120.0896,131.072,2,2,2,0,0,0.03629771775995460
2023-08-01,r6id.8xlarge,io,prod,146.0558652318,130.712798,32,15058114.3296,262.144,4,5,4,0,0,0.034918124761538300
2023-08-01,r6idn.4xlarge,io,prod,376.758294099,649.662491,16,37420559.4816,131.072,2,2,2,0,0,0.03624557936990010
2023-08-01,r6idn.8xlarge,io,prod,327.7411735777,285.78636800000000,32,32922589.593600000,262.144,4,5,4,0,0,0.0358376494511562
2023-08-01,r6in.2xlarge,cmp,prod,45.6249013682,157.026944,8,4522375.9872,65.536,1,1,1,0,0,0.036319325370205300
2023-08-02,c5.2xlarge,cmp,prod,29.52,120,8,3456000,16.384,1,0,0,8,3456000,0.03075
2023-08-02,c5.2xlarge,io,prod,41.328,168,8,4838400,16.384,1,0,0,8,4838400,0.030750000000000000
2023-08-02,m5.4xlarge,cmp,prod,176.150029691,410.456122,16,23642272.6272,65.536,2,1,1,8,11821136.3136,0.026822299060963900
2023-08-02,m5a.4xlarge,cmp,prod,90.8284676472,160.859714,16,9265519.5264,65.536,2,1,1,8,4632759.7632,0.03529024817208120
2023-08-02,m5ad.8xlarge,io,prod,213.0475719508,185.038616,32,21316448.5632,131.072,4,2,2,16,10658224.2816,0.03598025518880070
2023-08-02,m5d.8xlarge,io,prod,4746.0380849368,4504.688627,32,518940129.8304000,131.072,4,2,2,16,259470064.9152,0.032924293427367900
2023-08-02,m5dn.8xlarge,io,prod,12.7712761787,10.984724,32,1265440.2048,131.072,4,2,2,16,632720.1024,0.03633249051904950
2023-08-02,m5n.4xlarge,cmp,prod,68.9578728525,120.884436,16,6962943.513600000,65.536,2,1,1,8,3481471.7568,0.035652787041015400
2023-08-02,m6a.4xlarge,cmp,prod,317.79959724810000,564.563883,16,32518879.660800000,65.536,2,1,1,8,16259439.8304,0.035181979269485500
2023-08-02,m6i.4xlarge,cmp,prod,440.0290250179,868.054663,16,49999948.5888,65.536,2,1,1,8,24999974.2944,0.0316821223776074
2023-08-02,m6id.8xlarge,io,prod,24.8579600127,21.441944000000000,32,2470111.9488000000,131.072,4,2,2,16,1235055.9744000000,0.036228583117131300
2023-08-02,m6idn.8xlarge,io,prod,20.7913772856,17.881389,32,2059936.0128,131.072,4,2,2,16,1029968.0064,0.036335574388264800
2023-08-02,m6in.4xlarge,cmp,prod,29.3288026452,50.461388,16,2906575.9488,65.536,2,1,1,8,1453287.9744,0.03632579756476380
2023-08-02,r5.2xlarge,cmp,prod,2131.9573813673,10239.140812,8,294887255.3856,65.536,1,1,1,0,0,0.02602705418003310
2023-08-02,r5a.2xlarge,cmp,prod,39.038241117400000,136.345555,8,3926751.984,65.536,1,1,1,0,0,0.0357897999657928
2023-08-02,r5ad.4xlarge,io,prod,420.3523102173,731.2630700000000,16,42120752.832,131.072,2,2,2,0,0,0.03592690574211720
2023-08-02,r5ad.8xlarge,io,prod,705.7158680892000,625.337519,32,72038882.1888,262.144,4,5,4,0,0,0.03526674828827520
2023-08-02,r5b.2xlarge,cmp,prod,87.5583263259,303.299466,8,8735024.6208,65.536,1,1,1,0,0,0.03608575687613480
2023-08-02,r5d.4xlarge,io,prod,1241.9877769592,2261.668441,16,130272102.2016,131.072,2,2,2,0,0,0.034321669194635900
2023-08-02,r5d.8xlarge,io,prod,1013.3054422631,1088.257524,32,125367266.76480000,262.144,4,5,4,0,0,0.02909770378093140
2023-08-02,r5dn.4xlarge,io,prod,2778.0596436629000,4920.054787,16,283395155.7312,131.072,2,2,2,0,0,0.0352899988406026
2023-08-02,r5dn.8xlarge,io,prod,84.35538848500000,72.808328,32,8387519.385600000,262.144,4,5,4,0,0,0.03620610392476320
2023-08-02,r5n.2xlarge,cmp,prod,34.4008229387,118.808324,8,3421679.7312,65.536,1,1,1,0,0,0.036193616091558500
2023-08-02,r6a.2xlarge,cmp,prod,56.4947805099,196.450565,8,5657776.272,65.536,1,1,1,0,0,0.03594719905100550
2023-08-02,r6i.2xlarge,cmp,prod,51.2931200244,187.473067,8,5399224.329600000,65.536,1,1,1,0,0,0.034200325975624
2023-08-02,r6id.4xlarge,io,prod,153.62023633590000,265.28333,16,15280319.808000000,131.072,2,2,2,0,0,0.036192491895339800
2023-08-02,r6id.8xlarge,io,prod,42.6072735962,37.142777,32,4278847.9104,262.144,4,5,4,0,0,0.03584754311400170
2023-08-02,r6idn.4xlarge,io,prod,465.5663177249,804.159449,16,46319584.2624,131.072,2,2,2,0,0,0.03618423546970750
2023-08-02,r6idn.8xlarge,io,prod,217.2104069577,189.881943,32,21874399.8336,262.144,4,5,4,0,0,0.03574760775134960
2023-08-02,r6in.2xlarge,cmp,prod,107.2711246719,369.533331,8,10642559.9328,65.536,1,1,1,0,0,0.036286011190659
2023-08-03,c5.2xlarge,cmp,prod,29.52,120,8,3456000,16.384,1,0,0,8,3456000,0.03075
2023-08-03,c5.2xlarge,io,prod,41.328,168,8,4838400,16.384,1,0,0,8,4838400,0.030750000000000000
2023-08-03,m5.4xlarge,cmp,prod,269.8623976384,647.4421950000000,16,37292670.432,65.536,2,1,1,8,18646335.216,0.026050819644833300
2023-08-03,m5a.4xlarge,cmp,prod,22.634009432000000,40.08472,16,2308879.8720000000,65.536,2,1,1,8,1154439.9360000000,0.03529089362480270
2023-08-03,m5ad.8xlarge,io,prod,77.0038648468,66.470556,32,7657408.051200000,131.072,4,2,2,16,3828704.0256,0.03620205578636200
2023-08-03,m5d.8xlarge,io,prod,2338.9919069347,2248.020598,32,258971972.8896,131.072,4,2,2,16,129485986.4448,0.03251460291633390
2023-08-03,m5dn.8xlarge,io,prod,17.5741327176,15.108608,32,1740511.6416,131.072,4,2,2,16,870255.8208,0.03634958610515280
2023-08-03,m5n.4xlarge,cmp,prod,50.6398547926,88.755553,16,5112319.8528,65.536,2,1,1,8,2556159.9264,0.03565963838383720
2023-08-03,m6a.4xlarge,cmp,prod,403.2385400036,728.5972420000000,16,41967201.1392,65.536,2,1,1,8,20983600.5696,0.0345903158802034
2023-08-03,m6i.4xlarge,cmp,prod,77.6340290509,159.944987,16,9212831.2512,65.536,2,1,1,8,4606415.6256,0.030336223139530200
2023-08-03,m6id.8xlarge,io,prod,80.56972896470000,69.459168,32,8001696.153600000,131.072,4,2,2,16,4000848.0768,0.03624869261530570
2023-08-03,m6idn.8xlarge,io,prod,62.3706109199,53.629719,32,6178143.6288,131.072,4,2,2,16,3089071.8144,0.03634331164865650
2023-08-03,m6in.4xlarge,cmp,prod,2.4006481917,4.129168,16,237840.0768,65.536,2,1,1,8,118920.0384,0.0363367419250682
2023-08-03,r5.2xlarge,cmp,prod,2520.2270441576,12091.413955,8,348232721.904,65.536,1,1,1,0,0,0.026053890942128400
2023-08-03,r5a.2xlarge,cmp,prod,60.4761286476,211.53779100000000,8,6092288.3808,65.536,1,1,1,0,0,0.03573600747750080
2023-08-03,r5ad.4xlarge,io,prod,301.4455428592,524.013888,16,30183199.9488,131.072,2,2,2,0,0,0.03595390668100000
2023-08-03,r5ad.8xlarge,io,prod,1482.5578170764000,1315.597534,32,151556835.9168,262.144,4,5,4,0,0,0.03521588524324300
2023-08-03,r5b.2xlarge,cmp,prod,99.0167020323,342.655013,8,9868464.3744,65.536,1,1,1,0,0,0.03612113433179950
2023-08-03,r5d.4xlarge,io,prod,1003.8941118416,1826.786126,16,105222880.8576,131.072,2,2,2,0,0,0.0343463206212789
2023-08-03,r5d.8xlarge,io,prod,1813.4790771098,1842.572825,32,212264389.44,262.144,4,5,4,0,0,0.0307565705901916
2023-08-03,r5dn.4xlarge,io,prod,2774.7226939869,4934.31393,16,284216482.36800000,131.072,2,2,2,0,0,0.035145750925941000
2023-08-03,r5dn.8xlarge,io,prod,138.0187186545,119.348321,32,13748926.5792,262.144,4,5,4,0,0,0.036138631208336200
2023-08-03,r5n.2xlarge,cmp,prod,11.8747369237,40.994989,8,1180655.6832,65.536,1,1,1,0,0,0.036207891541634500
2023-08-03,r6a.2xlarge,cmp,prod,23.7698509734,82.660283,8,2380616.1504,65.536,1,1,1,0,0,0.03594509072361870
2023-08-03,r6i.2xlarge,cmp,prod,106.9551313569,390.774438,8,11254303.8144,65.536,1,1,1,0,0,0.03421255363589700
2023-08-03,r6id.4xlarge,io,prod,587.8277625133000,1014.076394,16,58410800.2944,131.072,2,2,2,0,0,0.03622925784926740
2023-08-03,r6id.8xlarge,io,prod,140.16202177490000,127.668888,32,14707455.8976,262.144,4,5,4,0,0,0.03430799193978740
2023-08-03,r6idn.4xlarge,io,prod,546.5435480559000,944.083035,16,54379182.816,131.072,2,2,2,0,0,0.03618216882108650
2023-08-03,r6idn.8xlarge,io,prod,146.0717615449,127.478901,32,14685569.3952,262.144,4,5,4,0,0,0.035807827903051400
2023-08-03,r6in.2xlarge,cmp,prod,72.2397940353,248.797232,8,7165360.2816,65.536,1,1,1,0,0,0.036294512530639800
2023-08-04,c5.2xlarge,cmp,prod,29.52,120,8,3456000,16.384,1,0,0,8,3456000,0.03075
2023-08-04,c5.2xlarge,io,prod,41.328,168,8,4838400,16.384,1,0,0,8,4838400,0.030750000000000000
2023-08-04,m5.4xlarge,cmp,prod,134.10118679140000,303.660563,16,17490848.428800000,65.536,2,1,1,8,8745424.214400000,0.02760096369334100
2023-08-04,m5a.4xlarge,cmp,prod,15.7784142178,27.938894,16,1609280.2944000000,65.536,2,1,1,8,804640.1472000000,0.03529670460872580
2023-08-04,m5ad.8xlarge,io,prod,30.1920461156,26.211668000000000,32,3019584.1536000000,131.072,4,2,2,16,1509792.0768000000,0.03599547503472500
2023-08-04,m5d.8xlarge,io,prod,1363.066451743,1315.318901,32,151524737.3952,131.072,4,2,2,16,75762368.6976,0.032384410035151400
2023-08-04,m5dn.8xlarge,io,prod,4.7920609718,4.12278,32,474944.256,131.072,4,2,2,16,237472.128,0.03632304061064380
2023-08-04,m5n.4xlarge,cmp,prod,12.1164543136,21.219448,16,1222240.2048,65.536,2,1,1,8,611120.1024,0.035687940355470100
2023-08-04,m6a.4xlarge,cmp,prod,385.585294875,698.745023,16,40247713.3248,65.536,2,1,1,8,20123856.6624,0.03448909135154940
2023-08-04,m6i.4xlarge,cmp,prod,94.7442156365,197.061388,16,11350735.9488,65.536,2,1,1,8,5675367.9744,0.030049080326589700
2023-08-04,m6id.8xlarge,io,prod,90.623986513,78.169726,32,9005152.4352,131.072,4,2,2,16,4502576.2176,0.036228853847220200
2023-08-04,m6idn.8xlarge,io,prod,14.0650382359,12.105003,32,1394496.3456,131.072,4,2,2,16,697248.1728,0.036309982316557500
2023-08-04,m6in.4xlarge,cmp,prod,9.3484724692,16.100275,16,927375.84,65.536,2,1,1,8,463687.92,0.03629003413451010
2023-08-04,r5.2xlarge,cmp,prod,2108.9701911335,10025.114223,8,288723289.6224,65.536,1,1,1,0,0,0.026296086810350500
2023-08-04,r5a.2xlarge,cmp,prod,39.4801475422,138.269711,8,3982167.6768,65.536,1,1,1,0,0,0.035691247252082600
2023-08-04,r5ad.4xlarge,io,prod,287.6205712532,500.75694,16,28843599.744,131.072,2,2,2,0,0,0.03589822580057500
2023-08-04,r5ad.8xlarge,io,prod,1484.3325657092,1322.248356,32,152323010.6112,262.144,4,5,4,0,0,0.035080696049216700
2023-08-04,r5b.2xlarge,cmp,prod,67.5320794382,233.441394,8,6723112.1472000000,65.536,1,1,1,0,0,0.03616115284924580
