EAN,Description,Size,BSP,Soc Date,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5,Zone 6,Old National #,Group,Group Item,Merch Cat. Code,Merch Cat. Desc
60050359,PUR 2 GUAVAS/YOGHURT,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126760,PUR 2 GUAVAS/YOG,HBFOO,H,BFOO
60050373,PUR 2 PEARS,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126764,PUR 2 PEARS,HBFOO,H,BFOO
60050403,PUR 2 PRUNES,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126766,PUR 2 PRUNES,HBFOO,H,BFOO
60050434,PUR 2ND MIXED VEG,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126794,PUR 2 MIXED VEGE,HBFOO,H,BFOO
60050489,PUR 2 BEEF/VEGETABLES,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126796,PUR 2 BEEF&VEG,HBFOO,H,BFOO
60050496,PUR 2 LAMB/VEGETABLES,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126798,PUR 2 LAMB/VEGET,HBFOO,H,BFOO
60050502,PUR 2 CHICK/VEG,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126797,PUR 2 CHICKEN/VE,HBFOO,H,BFOO
60050595,PUR 2 VANILLA CUSTARD,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126767,PUR 2 VANILLA CU,HBFOO,H,BFOO
60050915,LAZENBY WORCESTER SAUCE,125ML,140.62,2023-03-03T07:03:00,17.9800,19.4800,20.9800,18.9800,18.4800,18.3200,2126002,LAZENBY WORCESTE,GCSAU,G,CSAU
60050922,LAZENBY WORCESTER SAUCE,250ML,216.15,2023-03-03T07:03:00,26.9800,28.9800,31.9800,28.4800,27.4800,27.2500,2126007,LAZENBY WOECESTE,GCSAU,G,CSAU
60051424,TABARD STICK,30ML,765.15,2023-03-03T07:02:00,54.9800,58.9800,64.9900,57.9800,56.9800,56.4900,2094808,TABARD STICK,GHPCN,G,HPCN
60052360,JS BABY JELLY UNSCENTED,100ML,119.05,2023-03-03T07:03:00,27.9800,30.9800,32.4800,29.9800,28.9800,28.7300,2129260,J/J PET JELLY UN,HBTOI,H,BTOI
60052377,JS BABY JELLY SCENTED,100ML,119.05,2023-03-03T07:03:00,27.9800,30.9800,32.4800,29.9800,28.9800,28.7300,2129261,J/J PET JELLY SC,HBTOI,H,BTOI
60054043,NUGGET BLACK,50ML,210.20,2023-03-03T07:03:00,23.9800,25.4800,27.9800,24.4800,23.9800,23.7800,2127518,NUGET BLACK,GHPOL,G,HPOL
60054050,NUGGET LIGHT BROWN,50ML,210.20,2023-03-03T07:03:00,23.9800,25.4800,27.9800,24.4800,23.9800,23.7800,2127519,NUGGET LIGHT BRO,GHPOL,G,HPOL
60054074,NUGGET DARK BROWN,50ML,210.20,2023-03-03T07:03:00,23.9800,25.4800,27.9800,24.4800,23.9800,23.7800,2127521,NUGGET DARK BROW,GHPOL,G,HPOL
60054135,NUGGET POLISH BLACK,100ML,429.60,2023-03-03T07:03:00,49.9800,52.9800,58.9800,52.9800,49.9800,49.5500,2127535,NUGGET POLISH BL,GHPOL,G,HPOL
60054258,ESKORT SPREAD LIVER,250GR,482.13,2023-03-03T07:03:00,29.9800,32.4800,35.4900,31.9800,30.9800,30.7100,2202517,ESKORT LIVER SPD,PPMEA,P,PMEA
60055125,TABARD LOTION,150ML,1306.45,2023-03-03T07:03:00,93.9800,100.9800,110.9900,98.9800,95.9800,95.1500,2127484,TABARD LOTION,GHPCN,G,HPCN
60055224,DALES DUBBIN,125ML,230.37,2023-03-03T07:03:00,26.9800,28.9800,31.4800,28.9800,27.9800,27.7400,2127538,DALES DUBBIN POL,GHPOL,G,HPOL
60055248,MASTER TEAK OIL NATURAL,250ML,157.26,2023-03-03T07:03:00,36.9800,39.9800,42.9800,36.9800,36.9800,36.6600,2303378,MASTER T/OIL NAT,GHPOL,G,HPOL
60055255,MASTER TEAK OIL RED,250ML,157.26,2023-03-03T07:03:00,36.9800,39.9800,42.9800,36.9800,36.9800,36.6600,2303380,MASTER TEAK OIL,GHPOL,G,HPOL
60055378,MUM R/ON ROSE,45ML,64.13,2023-03-03T07:03:00,15.9800,17.9800,18.9900,16.9800,16.4800,16.3400,2128483,MUM WOM R/O ROSE,HDFEM,H,DFEM
60055491,MUM R/ON FRAGRANT FREE,45ML,64.13,2023-03-03T07:03:00,15.9800,17.9800,18.9900,16.9800,16.4800,16.3400,2128480,MUM R/ON FRAG/FR,HDFEM,H,DFEM
60055958,APION NAIL BRUSH,1'S,275.40,2023-03-03T07:02:00,8.9800,9.9800,10.4800,9.9800,9.9800,9.9000,2004587,APION N/BRUSH204,HAACC,H,AACC
60056283,MUM F/MEN R/ON FRSH SPICE,45ML,64.13,2023-03-03T07:03:00,15.9800,17.9800,18.9900,16.9800,16.4800,16.3400,2128355,MUM MEN R/ON SPI,HDMAL,H,DMAL
60056696,ROSES TONIC KOLA,750ML,468.42,2023-03-03T07:03:00,57.9800,62.4800,68.4800,60.9800,59.4800,58.9700,2124528,ROSES KOLA,LCORD,L,CORD
60056733,ROSES CORDIAL LIME,750ML,468.42,2023-03-03T07:03:00,57.9800,62.4800,68.4800,60.9800,59.4800,58.9700,2124618,ROSES LIME,LCORD,L,CORD
60056856,CHEMICO MULTI/P CLN PASTE,500G,144.50,2023-03-03T07:03:00,34.9800,36.9800,41.4800,36.9800,34.9800,34.6800,2127798,CHEMICO M/PUR PA,GHCAP,G,HCAP
60056863,MASTER TEAK OIL RED,500ML,273.07,2023-03-03T07:03:00,62.9800,66.9800,72.4800,62.9800,62.9800,62.4400,2322475,MASTER BUR T/OIL,GHPOL,G,HPOL
60056870,MASTER TEAK OIL NATURAL,500ML,255.60,2023-03-03T07:03:00,59.9800,62.9800,70.7900,59.9800,59.9800,59.4600,2335020,MASTER TEAK OIL,GHPOL,G,HPOL
60056870,MASTER TEAK OIL NATURAL,500ML,273.07,2023-03-03T07:03:00,62.9800,66.9800,72.4800,62.9800,62.9800,62.4400,2322476,MASTER BUR T/OIL,GHPOL,G,HPOL
60057242,PLUSH TAKKIE WHITE,75ML,218.18,2023-03-03T07:03:00,51.9800,54.9800,59.9800,52.9800,51.9800,51.5300,2203391,PLUSH TAKKIE WHI,GHPOL,G,HPOL
60057433,PUR 2 SWEET POTATO,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126787,PUR 2 SWEET POTA,HBFOO,H,BFOO
60057457,PUR 2 CARROTS,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126786,PUR 2 CARROTS,HBFOO,H,BFOO
60057983,MUM R/ON SPORT FRESH,45ML,64.13,2023-03-03T07:03:00,15.9800,17.9800,18.9900,16.9800,16.4800,16.3400,2128490,MUM WOM R/O SPOR,HDFEM,H,DFEM
60057990,MUM CREAM,25ML,121.90,2023-03-03T07:03:00,29.9800,32.4800,35.4900,31.4800,30.9800,30.7100,2230437,MUM CREAM,HDFEM,H,DFEM
60058461,BLACK CAT P/BUTT SMOOTH,270GR,273.74,2023-03-03T07:02:00,30.9800,32.9800,36.4800,32.4800,31.9800,31.7100,2103278,B/CAT P/BUTTER S,GCJAM,G,CJAM
60058690,HIGHVELD MUSHROOMS BUTTON,250GR,305.69,2023-03-03T07:03:00,26.9900,26.9900,26.9900,26.9900,26.9900,26.9900,2291380,MUSHROOMS BUTTON,FSSHE,F,SSHE
60058713,HIGHVELD MUSHROOM BROWN,250G,360.55,2023-03-03T07:03:00,32.9900,32.9900,32.9900,32.9900,32.9900,32.9900,2208850,H/VELD MUSH BRWN,FSSHE,F,SSHE
60058720,HIGHVELD MUSHROOM PORTABE,250G,360.55,2023-03-03T07:03:00,32.9900,32.9900,32.9900,32.9900,32.9900,32.9900,2208852,H/VLD PORTA,FSSHE,F,SSHE
60058737,HIGHVELD MUSHROOMS BRAAI,400G,156.76,2023-03-03T07:03:00,42.9900,42.9900,42.9900,42.9900,42.9900,42.9900,2291397,MUSHROOMS B/PACK,FSSHE,F,SSHE
60059048,CLERE PURE GLYCERINE,100ML,87.95,2023-03-03T07:03:00,20.9800,22.9800,24.4800,21.9800,21.9800,21.7900,2129826,CLERE PURE GLYCE,HSCHB,H,SCHB
60059284,PLUSH LIQUID POLISH BLACK,75ML,218.18,2023-03-03T07:03:00,51.9800,54.9800,59.9800,52.9800,51.9800,51.5300,2148082,PLUSH LIQ POL BL,GHPOL,G,HPOL
60059291,PLUSH LIQUID POLISH BROWN,75ML,218.18,2023-03-03T07:03:00,51.9800,54.9800,59.9800,52.9800,51.9800,51.5300,2148084,PLUSH LIQ POL BR,GHPOL,G,HPOL
60059314,PLUSH LIQUID POLISH NTRL,75ML,218.18,2023-03-03T07:03:00,51.9800,54.9800,59.9800,52.9800,51.9800,51.5300,2294271,PLUSH LIQ POL NT,GHPOL,G,HPOL
60059321,PLUSH LIQUID NAVY BLUE,75ML,218.18,2023-03-03T07:03:00,51.9800,54.9800,59.9800,52.9800,51.9800,51.5300,2148086,PLUSH LIQ NAVY B,GHPOL,G,HPOL
60059345,PLUSH SHOE CREAM BLACK,50ML,128.37,2023-03-03T07:03:00,29.9800,32.9800,34.4800,32.9800,29.9800,29.7200,2203978,PLUSH SHOE CRM B,GHPOL,G,HPOL
60059369,PLUSH SHOE CREAM TAN,50ML,128.37,2023-03-03T07:03:00,29.9800,32.9800,34.4800,32.9800,29.9800,29.7200,2203968,PLUSH SHOE CRM T,GHPOL,G,HPOL
60059376,PLUSH SHOE CREAM WHITE,50ML,128.37,2023-03-03T07:03:00,29.9800,32.9800,34.4800,32.9800,29.9800,29.7200,2203963,PLUSH SHOE CRM W,GHPOL,G,HPOL
60059383,PLUSH SHOE CRM POL NEUTRL,50ML,128.37,2023-03-03T07:03:00,29.9800,32.9800,34.4800,32.9800,29.9800,29.7200,2203960,PLUSH SHOE CRM N,GHPOL,G,HPOL
60059390,PLUSH SHOE CREAM NAVY,50ML,128.37,2023-03-03T07:03:00,29.9800,32.9800,34.4800,32.9800,29.9800,29.7200,2203971,PLUSH SHOE CRM N,GHPOL,G,HPOL
60059420,PLUSH HIDE FOOD NEUTRAL,50ML,142.37,2023-03-03T07:03:00,33.9800,36.9800,39.9800,34.9800,33.9800,33.6900,2203927,PLUSH HIDE FOOD,GHPOL,G,HPOL
60060280,CLERE PURE GLYCERINE,200ML,159.32,2023-03-03T07:03:00,37.9800,40.9800,44.4800,39.9800,38.9800,38.6500,2399979,CLERE PURE GLYC,HSCHB,H,SCHB
60060723,PLUSH SHOE CRM LIGHT TAN,50ML,128.37,2023-03-03T07:03:00,29.9800,32.9800,34.4800,32.9800,29.9800,29.7200,2433717,PLUSH SHOE CRM L,GHPOL,G,HPOL
60061164,J&J BABY POWDER,100GR,117.78,2023-03-03T07:02:00,27.9800,30.9800,32.4800,29.9800,28.9800,28.7300,2003943,J&J BABY POWDER,HBTOI,H,BTOI
60061348,DOLLY VARDEN GLYCERINE,100ML,83.93,2023-03-03T07:03:00,19.9800,21.9800,23.4800,20.9800,20.9800,20.8000,2129507,DOLLY V GLYC 100,HSCHB,H,SCHB
60063045,PUR 2 APPLES,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126757,PUR 2 APPLES,HBFOO,H,BFOO
60063052,PUR 2 BUTTERNUT,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126782,PUR 2 BUTTERNUT,HBFOO,H,BFOO
60063069,PUR 1 APPLES,80ML,52.40,2023-03-03T07:03:00,10.9800,11.9800,12.4800,11.9800,11.9800,11.8800,2126838,PUR 1 APPLES,HBFOO,H,BFOO
60063083,PUR 1 PEARS,80ML,52.40,2023-03-03T07:03:00,10.9800,11.9800,12.4800,11.9800,11.9800,11.8800,2126839,PUR 1 PEARS,HBFOO,H,BFOO
60063090,PUR 1 BUTTERNUT,80ML,52.40,2023-03-03T07:03:00,10.9800,11.9800,12.4800,11.9800,11.9800,11.8800,2126840,PUR 1 BUTTERNUT,HBFOO,H,BFOO
60063106,PUR 1 CARROTS,80ML,52.40,2023-03-03T07:03:00,10.9800,11.9800,12.4800,11.9800,11.9800,11.8800,2126841,PUR 1 CARROTS,HBFOO,H,BFOO
60063113,PUR 1 SWEET POTATO,80ML,52.40,2023-03-03T07:03:00,10.9800,11.9800,12.4800,11.9800,11.9800,11.8800,2126842,PUR 1 SWEET POTA,HBFOO,H,BFOO
60063434,ROSES CORDIAL PASSION FRT,750ML,468.42,2023-03-03T07:03:00,57.9800,62.4800,68.4800,60.9800,59.4800,58.9700,2124527,ROSES PAS FRT,LCORD,L,CORD
60063830,PLUSH SHOE CREAM BROWN,50ML,128.37,2023-03-03T07:03:00,29.9800,32.9800,34.4800,32.9800,29.9800,29.7200,2203973,PLUSH SHOE CRM B,GHPOL,G,HPOL
60064929,PHIPPS MILK/MAGNESIA REG,100ML,268.34,2023-03-03T07:03:00,63.9800,68.9800,75.4800,67.9800,65.9800,65.4100,2129411,PHIPPS MILK/MAG,HBTOI,H,BTOI
60067708,PRITT PROJECT GLUE BOTTLE,120ML,338.68,2023-03-03T07:03:00,47.9800,49.9800,56.9800,47.9800,47.9800,47.5700,2199171,PRITT PROJECT G/,NSTNY,N,STNY
60067999,BUTRO BUTTER SPRD TUB,250GR,1020.14,2023-03-03T07:03:00,69.9800,74.9800,82.4900,73.4800,71.4800,70.8600,2188747,BUTRO BUTTER SPR,PSBUT,P,SBUT
60069795,LION MATCHES (10 X 200),1'S,1365.55,2023-03-03T07:03:00,1.0900,1.1800,1.2800,1.1800,1.0800,1.0700,2128156,LION MATCHES,GHCHA,G,HCHA
60071743,MUM 21 R/ON SECRET ROSE,50ML,64.13,2023-03-03T07:03:00,15.9800,17.9800,18.9900,16.9800,16.4800,16.3400,2128487,MUM 21 ROLL ON,HDFEM,H,DFEM
60071750,MUM 21 R/ON PARIS PETALS,50ML,64.13,2023-03-03T07:03:00,15.9800,17.9800,18.9900,16.9800,16.4800,16.3400,2128486,MUM 21 ROLL ON,HDFEM,H,DFEM
60072146,HERCULES EUCALYPTUS OIL,20ML,275.25,2023-03-03T07:03:00,33.9800,36.9800,40.4800,35.9800,34.9800,34.6800,2129494,HERCULES EUCALYP,HTRAD,H,TRAD
60072542,MUM F/MEN R/ON COOL BLUE,45ML,64.13,2023-03-03T07:03:00,15.9800,17.9800,18.9900,16.9800,16.4800,16.3400,2128356,MUM MEN R/ON COO,HDMAL,H,DMAL
60073235,MUM R/ON FRESH PEACH,45ML,64.13,2023-03-03T07:03:00,15.9800,17.9800,18.9900,16.9800,16.4800,16.3400,2128481,MUM WOM ROLL ON,HDFEM,H,DFEM
60080875,PUR 2 BANANA/YOGHURT,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126759,PUR 2 BANANA/YOG,HBFOO,H,BFOO
60082411,HIGHVELD MUSHROOM SLICED,250GR,329.20,2023-03-03T07:03:00,29.9900,29.9900,29.9900,29.9900,29.9900,29.9900,2208851,H/VLD MUCH SLICE,FSSHE,F,SSHE
60082435,HIGHVELD MUSHROOMS VALUE,400G,293.93,2023-03-03T07:03:00,39.9900,39.9900,39.9900,39.9900,39.9900,39.9900,2291393,MUSHROOMS V/PACK,FSSHE,F,SSHE
60085948,MUM F/MEN R/ON ALP MIST,45ML,64.13,2023-03-03T07:03:00,15.9800,17.9800,18.9900,16.9800,16.4800,16.3400,2128352,MUM MEN R/ON ALP,HDMAL,H,DMAL
60087157,ANCHOR INSTANT DRY YEAST,10GR,143.31,2023-03-03T07:03:00,4.9800,5.3800,5.9900,4.9800,4.9800,4.9400,2126405,ANCHOR INST DRY,GBAID,G,BAID
60088918,PUR 2 SWEET POTATO/MEALIE,125ML,60.84,2023-03-03T07:03:00,12.9800,13.9800,15.4800,13.9800,13.9800,13.8600,2126795,PUR 2 SWEET/MEAL,HBFOO,H,BFOO
60097842,SHIELD R/ON MEN MUSK,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2163368,SHIELD R/ON MUSK,HDMAL,H,DMAL
60097866,SHIELD R/ON MEN ORIGINAL,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2163370,SHIELD R/ON ORIG,HDMAL,H,DMAL
60097880,SHIELD R/ON MEN SPRINT,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2165305,SHIELD MEN SPRIN,HDMAL,H,DMAL
60097903,SHIELD R/ON MEN ACTIVE,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2163364,SHIELD R/ON MEN,HDMAL,H,DMAL
60097927,SHIELD R/ON FW CLASSIC,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2163372,shield classic r,HDMAL,H,DMAL
60097941,SHIELD R/ON FW CONFIDENCE,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2163374,SHIELD CONF R/ON,HDMAL,H,DMAL
60097965,SHIELD R/ON MEN COOL,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2165303,SHIELD COOL R/ON,HDMAL,H,DMAL
60097989,SHIELD R/ON FW SURE,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2163380,SHIELD SURE R/O,HDMAL,H,DMAL
60098009,SHIELD R/ON FW MUSK,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2163378,SHIELD MUSK,HDMAL,H,DMAL
60098740,DOVE R/ON SENSITIVE,50ML,125.66,2023-03-03T07:03:00,29.9800,32.9800,35.4800,31.9800,30.9800,30.7100,2187336,DOVE R/ON,HDFEM,H,DFEM
60098764,DOVE R/ON ORIGINAL,50ML,125.66,2023-03-03T07:03:00,29.9800,32.9800,35.4800,31.9800,30.9800,30.7100,2187330,DOVE R/ON,HDFEM,H,DFEM
60098818,AXE MEN ROLL ON W/SPICE,50ML,87.37,2023-03-03T07:03:00,23.9800,25.9900,28.4800,25.9900,24.9800,24.7700,2195654,AXE MEN RO WSPIC,HDMAL,H,DMAL
60099099,SHIELD R/ON FW OXYGEN,50ML,107.24,2023-03-03T07:03:00,25.9900,27.9800,30.4800,27.9800,26.9800,26.3500,2196646,SHIELD OXYGEN R/,HDMAL,H,DMAL
60099983,GRANDPA POWDER,1'S,214.32,2023-03-03T07:03:00,2.9900,3.9800,3.4800,3.9800,3.9800,3.9500,2129369,GRANDPA PWD DISP,HMEDI,H,MEDI
61600416,VICKS VAPORUB DISPENSER,10GR,379.99,2023-03-03T07:03:00,13.9800,14.9800,16.4800,14.9800,14.9800,14.8500,2190400,VAPORUB DISPENSR,HMEDI,H,MEDI
87167474,GROLSCH CROWN TOP NRB,330ML,274.49,2023-03-03T07:04:00,22.9800,22.9800,22.9800,22.9800,22.9800,22.7800,2841050,GROLSCH CROWN TO,MPREM,M,PREM
96073773,GAVISCON PLUS TAB P/MINT,12'S,502.93,2023-03-03T07:03:00,70.9800,76.9800,83.4900,74.9800,72.9800,72.3500,2649845,GAVISCON PLUS,HMEDI,H,MEDI
96077566,DURACELL CB H/AID DA13,6'S,536.92,2023-03-03T07:03:00,85.9800,92.3800,101.4800,90.2800,85.9800,85.2400,2661917,DCELL CB H/AID,NBATE,N,BATE
96077573,DURACELL HEAR AID 312,6'S,536.92,2023-03-03T07:03:00,85.9800,92.3800,101.4800,90.2800,85.9800,85.2400,2661911,DCELL H/AID 312,NBATE,N,BATE
96077580,DURACELL HEAR AID 675,6'S,617.44,2023-03-03T07:04:00,98.9800,106.3800,116.7800,98.9800,98.9800,98.1200,2795741,DURACELL HA 675,NBATE,N,BATE
299801920,F/LINE PARSLEY P/PACK,50GM,151.53,2023-03-03T07:02:00,14.9900,14.9900,14.9900,14.9900,14.9900,14.9900,2122689,FL PARSLEY,FFSAL,F,FSAL
10086422896,F/LINE APPLES GOLDEN ECONO,1.5KG,162.29,2023-03-03T07:02:00,32.9900,32.9900,32.9900,32.9900,32.9900,32.9900,2122741,,FFFRT,F,FFRT
10086941656,F/LINE-PLAIN VANIL.SPONGE CAKE,450GR,144.84,2023-03-03T07:03:00,39.9800,39.9800,39.9800,39.9800,39.9800,39.6400,2123142,FL VAN SPONGE CA,BFIND,B,FIND
10913490272,PATTEX CONTACT GLUE CARD 50ML,50ML,305.00,2023-03-03T07:03:00,42.9800,45.9800,50.9800,42.9800,42.9800,42.6100,2156137,PATTEX ADHESIVE,NHARD,N,HARD
11210000032,TABASCO SAUCE PEPPER,350ML,1809.00,2023-03-03T07:04:00,224.9800,241.9800,265.4900,236.4800,230.9800,228.9800,2949573,TABASCO SCE PEPP,GCSAU,G,CSAU
11210000155,TABASCO SAUCE PEPPER,150ML,933.00,2023-03-03T07:02:00,114.9800,123.9800,135.9900,120.9800,117.9900,116.9600,2072438,TABASCO SAUCE,GCSAU,G,CSAU
11210006508,TABASCO SAUCE HABANERO,60ML,561.46,2023-03-03T07:02:00,69.9800,73.4800,82.5800,69.9800,69.9800,69.3800,2110360,TABASCO SAUCE,GCSAU,G,CSAU
11210007253,TABASCO SAUCE GARLIC,60ML,426.17,2023-03-03T07:03:00,53.4800,57.4800,63.4900,56.4800,54.9800,54.5100,2126053,TABASCO SAUCE,GCSAU,G,CSAU
11210007352,TABASCO SAUCE GARLIC,150ML,933.00,2023-03-03T07:04:00,114.9800,123.9800,135.9900,120.9800,117.9900,116.9600,2949580,TABASCO SCE GARL,GCSAU,G,CSAU
11210007703,TABASCO SAUCE CHIPOTLE,150ML,933.00,2023-03-03T07:03:00,114.9800,123.9800,135.9900,120.9800,117.9900,116.9600,2214509,TABASCO SAUCE,GCSAU,G,CSAU
11210009219,TABASCO SAUCE PEPPER GRN,150ML,933.00,2023-03-03T07:04:00,114.9800,123.9800,135.9900,120.9800,117.9900,116.9600,2886093,TABASCO SAUCE PE,GCSAU,G,CSAU
11210009530,TABASCO SAUCE JALAPENO,60ML,426.17,2023-03-03T07:03:00,53.4800,57.4800,63.4900,56.4800,54.9800,54.5100,2126055,TABASCO SAUCE,GCSAU,G,CSAU
11210115811,TABASCO SAUCE PEPPR ORIG,60ML,426.17,2023-03-03T07:03:00,53.4800,57.4800,63.4900,56.4800,54.9800,54.5100,2126054,TABASCO SAUCE,GCSAU,G,CSAU
11210125209,TABASCO SAUCE HABANERO,150ML,1236.18,2023-03-03T07:04:00,149.9800,157.4800,176.9800,149.9800,149.9800,148.6800,2949578,TABASCO SAUCE,GCSAU,G,CSAU
11210607033,TABASCO SAUCE CHIPOTLE,60ML,426.17,2023-03-03T07:03:00,53.4800,57.4800,63.4900,56.4800,54.9800,54.5100,2661110,TABASCO SAUCE,GCSAU,G,CSAU
11210617001,TABASCO SCE SCORPION,60ML,542.00,2023-03-03T07:04:00,66.9800,71.9900,78.9900,70.4800,68.9800,68.3800,3016518,TABASCO SCE SCOR,GCSAU,G,CSAU
11210697003,TABASCO SCE SRIRACHA,256ML,542.00,2023-03-03T07:04:00,66.9800,71.9900,78.9900,70.4800,68.9800,68.3800,3016514,TABASCO SCE SRIR,GCSAU,G,CSAU
12300102131,CAMEL CLASSIC SOFT_10,F20,469.57,2023-03-03T07:03:00,599.9900,599.9900,709.9800,599.9900,599.9900,594.7800,2182830,CAMEL CLASSI(10),ICIGG,I,CIGG
13960025664,CROX PRINTED INVOICE BOOK A6,100PG,237.33,2023-03-03T07:02:00,40.9800,43.9800,48.3800,40.9800,40.9800,40.6300,2027396,JD16BO PEN CARB.,NSTNY,N,STNY
13964414035,KINGS GAMES DRINKING GAME 1'S,1'S,435.00,2023-03-03T07:03:00,129.9500,129.9500,129.9500,129.9500,129.9500,128.8200,2369626,KINGS DRINKING G,MACCE,M,ACCE
15391236466,BIC MAXI LIGHTER DESPLAY 30,1'S,388.76,2023-03-03T07:03:00,23.9800,23.9800,28.2900,23.9800,23.9800,23.7800,2128191,BIC MAXI LIGHTER,NKIOS,N,KIOS
16000438309,B/CROCKER CAKE MX SM D/CH,500GR,724.74,2023-03-03T07:04:00,89.9400,96.6800,106.1800,94.4800,92.1800,91.3800,2990598,B/CROC C/MIX D/C,GBAID,G,BAID
16000438408,B/CROCKER CAKE MX SM M/CH,500GR,724.74,2023-03-03T07:04:00,89.9400,96.6800,106.1800,94.4800,92.1800,91.3800,2990610,B/CROC C/MIX M/C,GBAID,G,BAID
16000578609,B/CROCKER C/MIX C/CHIP,496GR,795.44,2023-03-03T07:04:00,95.9400,103.1800,113.1800,100.7800,98.3800,97.5300,3026397,B/CROC C/MIX C/C,GBAID,G,BAID
16000790704,B/CROCKER CAKE MX SM VAN,500GR,724.74,2023-03-03T07:04:00,89.9400,96.6800,106.1800,94.4800,92.1800,91.3800,2990614,B/CROC C/MIX VAN,GBAID,G,BAID
21200000041,SCOTCH MAGIC TAPE 20.3M,1'S,372.68,2023-03-03T07:03:00,51.9800,55.8900,61.3800,51.9800,51.9800,51.5300,2664660,SCOTCH MAGIC TAP,NSTNY,N,STNY
21200010309,SCOTCH TAPE DISPEN TRANSP,1'S,188.50,2023-03-03T07:03:00,25.9900,27.8800,30.6800,25.9900,25.9900,25.7600,2659789,SCOTCH TAPE,NSTNY,N,STNY
21200010330,SCOTCH TAPE DOUBLE SIDED,1'S,500.15,2023-03-03T07:03:00,68.9800,74.1800,81.3800,68.9800,68.9800,68.3800,2666887,SCOTCH TAPE,NSTNY,N,STNY
21200375248,S/BRITE ROLLER LINT/HAIR,1'S,699.52,2023-03-03T07:03:00,90.9800,97.7800,107.3800,90.9800,90.9800,90.1900,2406973,ROLLER LINT/HAIR,NBRSH,N,BRSH
21200400872,SCOTCH LINT ROLLER REFILL 12'S,12'S,809.51,2023-03-03T07:03:00,109.9800,118.1800,129.7800,109.9800,109.9800,109.0300,2390191,LINT ROLLER FILL,NBRSH,N,BRSH
21200572807,SCOTCHBRITE DSHWAND REFIL,1'S,381.70,2023-03-03T07:02:00,52.9800,56.9800,62.4800,52.9800,52.9800,52.5200,2092062,SCOTCHBRITE REFI,NHHOM,N,HHOM
21200572807,SCOTCHBRITE DSHWAND REFIL,1'S,222.66,2023-03-03T07:04:00,52.9800,56.9800,62.4800,52.9800,52.9800,52.5200,2802332,SCOTCHBRITE REFI,NHKIT,N,HKIT
21200588495,POST IT PAGE MARKER 5PK,1'S,160.29,2023-03-03T07:04:00,44.9800,48.3800,53.0800,44.9800,44.9800,44.5900,2941012,POST IT PAGE MAR,NSTNY,N,STNY
21200716720,POST IT JAIPUR CUBE,1'S,1480.83,2023-03-03T07:03:00,101.9800,109.9800,119.9800,101.9800,101.9800,101.1000,2463998,POST IT JAIPUR C,NSTNY,N,STNY
31600003252,KIWI SNEAKER PROTECTOR,120GR,206.20,2023-03-03T07:04:00,54.9800,58.9800,64.9900,57.9800,56.9800,56.4900,2949679,KIWI SNEAKER PRO,GHPOL,G,HPOL
