relevant_date,instance_type,stack_type,env,cost,hours,DefaultVCpus,core_seconds_used,cost_per_core_hour
2023-06-21,m5dn.8xlarge,io,prod,26.7926401788,22.348061,32,2574496.6272,0.03746499553529500
2023-06-21,m5n.4xlarge,cmp,prod,8.1883866102,13.668334000000000,16,787296.0384000000,0.037442322022384
2023-06-21,m6a.4xlarge,cmp,prod,225.1049226854,386.815549,16,22280575.6224,0.036371489471426300
2023-06-21,m6i.4xlarge,cmp,prod,402.6543648137,716.169445,16,41251360.032,0.03513958599679750
2023-06-21,m6id.8xlarge,io,prod,0.9156273216,0.7600010000000000,32,87552.11520000000,0.037649100198552400
2023-06-21,m6idn.8xlarge,io,prod,7.066109593200000,5.806388,32,668895.8976,0.03802982590682880
2023-06-21,m6in.4xlarge,cmp,prod,22.6972484555,37.511111,16,2160639.9936,0.03781754234015490
2023-06-21,r5.2xlarge,cmp,prod,1717.4552056986,9485.169211,8,273172873.27680000,0.022633428664968600
2023-06-21,r5a.2xlarge,cmp,prod,11.4920168815,38.563337,8,1110624.1056,0.037250461758210900
2023-06-21,r5ad.4xlarge,io,prod,1760.107466334,3038.83755,16,175037042.88,0.036200262381868700
2023-06-21,r5ad.8xlarge,io,prod,494.0713886335,419.502512,32,48326689.3824,0.03680485921571040
2023-06-21,r5b.2xlarge,cmp,prod,193.9192277325,641.908057,8,18486952.0416,0.03776226704467510
2023-06-21,r5d.4xlarge,io,prod,1646.0691896386,2894.795042,16,166740194.41920000,0.03553941569601890
2023-06-21,r5d.8xlarge,io,prod,1193.0829648522,1287.244738,32,148290593.8176,0.028964066856128200
2023-06-21,r5dn.4xlarge,io,prod,1819.4784389512,3064.959503,16,176541667.3728,0.03710241597748450
2023-06-21,r5dn.8xlarge,io,prod,147.4021407072,122.95056,32,14163904.512,0.037464789888716200
2023-06-21,r5n.2xlarge,cmp,prod,106.260042205,357.043025,8,10282839.12,0.037201413682916800
2023-06-21,r6a.2xlarge,cmp,prod,157.7835154701,525.280852,8,15128088.5376,0.037547417459950600
2023-06-21,r6i.2xlarge,cmp,prod,111.6067432775,385.388876,8,11099199.6288,0.03619939177924660
2023-06-21,r6id.4xlarge,io,prod,54.15778289400000,88.96583200000000,16,5124431.923200000,0.038046757443633000
2023-06-21,r6id.8xlarge,io,prod,80.9407658201,70.596115,32,8132672.448,0.03582915195656480
2023-06-21,r6idn.4xlarge,io,prod,416.3027236799,687.491127,16,39599488.9152,0.037846190602535200
2023-06-21,r6idn.8xlarge,io,prod,310.5981598851,256.591394,32,29559328.5888,0.037827428056333700
2023-06-21,r6in.2xlarge,cmp,prod,88.179513766,291.518342,8,8395728.2496,0.03781044837566340
2023-06-22,c5.2xlarge,cmp,prod,76.587453552,311.331112,8,8966336.025600000,0.03075
2023-06-22,c5.2xlarge,io,prod,113.616671202,461.856387,8,13301463.9456,0.030750000000000000
2023-06-22,m5.4xlarge,cmp,prod,159.04362114850000,329.238883,16,18964159.6608,0.03019153215199450
2023-06-22,m5a.4xlarge,cmp,prod,9.439794768,15.832224,16,911936.1024,0.03726495866910420
2023-06-22,m5ad.8xlarge,io,prod,73.72149377940000,60.756666,32,6999167.923200000,0.03791841837743780
2023-06-22,m5d.8xlarge,io,prod,3595.5628582773,3343.50169,32,385171394.688,0.03360588680341470
2023-06-22,m5dn.8xlarge,io,prod,14.2219522529,11.771668,32,1356096.1536,0.03775471818463830
2023-06-22,m5n.4xlarge,cmp,prod,0.4430732642,0.737501,16,42480.0576,0.037548530798602300
2023-06-22,m6a.4xlarge,cmp,prod,152.5564067337,261.206936,16,15045519.5136,0.03650276507533570
2023-06-22,m6i.4xlarge,cmp,prod,198.6840931301,353.904439,16,20384895.6864,0.03508787811681350
2023-06-22,m6id.8xlarge,io,prod,11.6110882745,9.66611,32,1113535.872,0.03753800738643830
2023-06-22,m6idn.8xlarge,io,prod,7.6261466036,6.277221,32,723135.8592,0.03796538012004040
2023-06-22,m6in.4xlarge,cmp,prod,11.2053921569,18.528054,16,1067215.9104000000,0.037798735355923000
2023-06-22,r5.2xlarge,cmp,prod,1727.9740736918000,9786.639412,8,281855215.06560000,0.02207057500725200
2023-06-22,r5a.2xlarge,cmp,prod,9.3896549159,31.375836,8,903624.0768,0.03740798697722350
2023-06-22,r5ad.4xlarge,io,prod,2074.2599081714,3599.4403620000000,16,207327764.8512,0.03601705577049160
2023-06-22,r5ad.8xlarge,io,prod,426.3244401736,359.51889800000000,32,41416577.049600000,0.03705685244792060
2023-06-22,r5b.2xlarge,cmp,prod,120.0844635739,398.53945,8,11477936.160000000,0.03766391996259720
2023-06-22,r5d.4xlarge,io,prod,3928.4012844851,6920.4867810000000,16,398620038.5856,0.03547800726307300
2023-06-22,r5d.8xlarge,io,prod,1709.1695369197,1836.85365,32,211605540.48,0.02907773737376440
2023-06-22,r5dn.4xlarge,io,prod,1824.2498938132,3082.858995,16,177572678.112,0.036983727944821200
2023-06-22,r5dn.8xlarge,io,prod,146.09793475110000,121.768335,32,14027712.192000000,0.03749382350486990
2023-06-22,r5n.2xlarge,cmp,prod,90.0597268662,301.640281,8,8687240.0928,0.037320830695934100
2023-06-22,r6a.2xlarge,cmp,prod,109.1087773263,363.325294,8,10463768.4672,0.03753825398621300
2023-06-22,r6i.2xlarge,cmp,prod,130.7352862063,452.371696,8,13028304.8448,0.03612496299014140
2023-06-22,r6id.4xlarge,io,prod,20.151144142,33.314169,16,1918896.1344,0.03780513056996860
2023-06-22,r6id.8xlarge,io,prod,54.7815224247,47.731946,32,5498720.1792,0.03586534217087810
2023-06-22,r6idn.4xlarge,io,prod,486.7703738967,804.405031,16,46333729.7856,0.0378206838546535
2023-06-22,r6idn.8xlarge,io,prod,343.64472556280000,285.47248,32,32886429.696,0.03761797870616990
2023-06-22,r6in.2xlarge,cmp,prod,84.4126374553,278.664419,8,8025535.267200000,0.03786482579935150
2023-06-23,c5.2xlarge,cmp,prod,51.754299918,210.383333,8,6059039.9904,0.030750000000000000
2023-06-23,c5.2xlarge,io,prod,78.677154918,319.825833,8,9210983.9904,0.03075
2023-06-23,m5.4xlarge,cmp,prod,565.2035841345,1137.079734,16,65495792.6784,0.031066620002222500
2023-06-23,m5a.4xlarge,cmp,prod,0.019917065,0.033334,16,1920.0384,0.03734375000000000
2023-06-23,m5ad.8xlarge,io,prod,19.8849097257,16.492499000000000,32,1899935.8848000000,0.0376779424954414
2023-06-23,m5d.8xlarge,io,prod,238.2759805892,218.952784,32,25223360.7168,0.034007900047585100
2023-06-23,m5n.4xlarge,cmp,prod,4.7111804416,7.833892,16,451232.1792,0.03758652501208850
2023-06-23,m6a.4xlarge,cmp,prod,122.1981615041,205.868069,16,11858000.7744,0.03709844431486970
2023-06-23,m6i.4xlarge,cmp,prod,241.6393132033,447.412794,16,25770976.9344,0.033755085410468300
2023-06-23,m6id.8xlarge,io,prod,5.6781794364,4.690278,32,540320.0256,0.037832108755067400
2023-06-23,m6in.4xlarge,cmp,prod,4.9637300486,8.143055,16,469039.968,0.0380978794859546
2023-06-23,r5.2xlarge,cmp,prod,1821.2987733318,10433.623146000000,8,300488346.60480000,0.021820066096000000
2023-06-23,r5a.2xlarge,cmp,prod,5.8453315736,19.541387,8,562791.9456,0.03739071575113890
2023-06-23,r5ad.4xlarge,io,prod,2372.4337717576000,4082.505032,16,235152289.8432,0.03632012932564830
2023-06-23,r5ad.8xlarge,io,prod,773.670073761,657.866944,32,75786271.9488,0.036750881049027500
2023-06-23,r5b.2xlarge,cmp,prod,101.5131277278,335.144728,8,9652168.1664,0.03786167558624110
2023-06-23,r5d.4xlarge,io,prod,4977.6093334272,8793.14785,16,506485316.16,0.03537988768597810
2023-06-23,r5d.8xlarge,io,prod,1182.5281352372,1403.552193,32,161689212.6336,0.026328913460051500
2023-06-23,r5dn.4xlarge,io,prod,2655.2994792669,4502.920631,16,259368228.3456,0.03685523931105270
2023-06-23,r5dn.8xlarge,io,prod,190.4042636946,157.491944,32,18143071.9488,0.03778055619439330
2023-06-23,r5n.2xlarge,cmp,prod,107.9445889232,361.58053,8,10413519.264,0.037316925265306700
2023-06-23,r6a.2xlarge,cmp,prod,101.5878561821,337.97695300000000,8,9733736.2464,0.03757203534160060
2023-06-23,r6i.2xlarge,cmp,prod,60.908028832300000,210.326388,8,6057399.974400000,0.036198518295467000
2023-06-23,r6id.4xlarge,io,prod,15.7747861665,26.180827,16,1508015.6352,0.0376582502686508
2023-06-23,r6id.8xlarge,io,prod,178.3412943323,154.82723,32,17836096.896000000,0.03599602891483870
2023-06-23,r6idn.4xlarge,io,prod,515.6639882412,856.534746,16,49336401.369600000,0.03762719424469790
2023-06-23,r6idn.8xlarge,io,prod,484.9089286665,402.311409,32,46346274.316800000,0.03766585704962730
2023-06-23,r6in.2xlarge,cmp,prod,53.3574448326,176.37917400000000,8,5079720.2112,0.03781444516842450
2023-06-24,c5.2xlarge,cmp,prod,30.93,120,8,3456000,0.03221875
2023-06-24,c5.2xlarge,io,prod,49.488,192,8,5529600,0.03221875
2023-06-24,m5.4xlarge,cmp,prod,699.2135500865000,1585.558882,16,91328191.6032,0.027561793747629600
2023-06-24,m5n.4xlarge,cmp,prod,0.0637228658,0.106667,16,6144.0192,0.0373375
2023-06-24,m6a.4xlarge,cmp,prod,175.0828065725,311.880592,16,17964322.0992,0.03508610568105260
2023-06-24,m6i.4xlarge,cmp,prod,434.7384122041,778.155045,16,44821730.592,0.034917399735879400
2023-06-24,m6in.4xlarge,cmp,prod,9.7656579267,15.994162,16,921263.7312,0.03816102528027100
2023-06-24,r5.2xlarge,cmp,prod,1336.7327358913,7039.433574000000,8,202735686.93120000,0.023736510932294600
2023-06-24,r5ad.4xlarge,io,prod,1090.5617729934,1873.814192,16,107931697.4592,0.036375063815338800
2023-06-24,r5ad.8xlarge,io,prod,758.1653321172000,647.511695,32,74593347.264,0.03659033004595000
2023-06-24,r5b.2xlarge,cmp,prod,3.8862289204,12.779444,8,368047.9872,0.0380125
2023-06-24,r5d.4xlarge,io,prod,4759.5879080474,8411.782234,16,484518656.6784,0.035363997304945300
2023-06-24,r5d.8xlarge,io,prod,1388.9239676347,1511.485561,32,174123136.6272,0.02871603613591140
2023-06-24,r5dn.4xlarge,io,prod,1629.1699442099,2786.147499,16,160482095.9424,0.036546206383425500
2023-06-24,r5dn.8xlarge,io,prod,155.4359649463,129.018322,32,14862910.6944,0.03764871399096230
2023-06-24,r5n.2xlarge,cmp,prod,3.6881618572,12.302501,8,354312.0288,0.03747370003465150
2023-06-24,r6a.2xlarge,cmp,prod,85.70299043410000,284.457531,8,8192376.8928,0.03766071429573960
2023-06-24,r6i.2xlarge,cmp,prod,223.7461419775,762.514717,8,21960423.8496,0.03667898746561180
2023-06-24,r6id.4xlarge,io,prod,7.5955797016,12.533056000000000,16,721904.0256000000,0.037877731604327000
2023-06-24,r6id.8xlarge,io,prod,172.4674669856,151.02082100000000,32,17397598.5792,0.03568784958002580
2023-06-24,r6idn.4xlarge,io,prod,466.1288716501,776.373335,16,44719104.096,0.037524542851708400
2023-06-24,r6idn.8xlarge,io,prod,398.1727308472,330.45914700000000,32,38068893.7344,0.03765336185103390
2023-06-24,r6in.2xlarge,cmp,prod,64.5964064483,214.622505,8,6181128.144,0.037622106805796100
2023-06-25,c5.2xlarge,cmp,prod,40.8,120,8,3456000,0.042500000000000000
2023-06-25,c5.2xlarge,io,prod,65.28,192,8,5529600,0.0425
2023-06-25,r5.2xlarge,cmp,prod,2678.4323336955,13405.556526,8,386080027.9488,0.024975019952553800
2023-06-25,r5ad.4xlarge,io,prod,1447.4495549636,2508.313096,16,144478834.3296,0.036066309795810700
2023-06-25,r5ad.8xlarge,io,prod,383.8307787188,328.923069,32,37891937.5488,0.036466617776093100
2023-06-25,r5d.4xlarge,io,prod,3870.5155698574,6821.6748260000000,16,392928469.9776,0.035461558823368000
2023-06-25,r5d.8xlarge,io,prod,1536.718915648,1534.923887,32,176823231.78240000,0.03128654555494580
2023-06-25,r5dn.4xlarge,io,prod,1361.3275439664,2299.142237,16,132430592.8512,0.03700639748540270
2023-06-25,r5dn.8xlarge,io,prod,73.3065802166,60.476381,32,6966879.091200000,0.03787975725215350
2023-06-25,r6i.2xlarge,cmp,prod,0.7673254848,2.647776,8,76255.9488,0.036225
2023-06-25,r6id.4xlarge,io,prod,12.6307891803,20.683889000000000,16,1191392.0064000000,0.038166145823387000
2023-06-25,r6id.8xlarge,io,prod,920.7488571021,789.303345,32,90927745.344,0.03645417438898680
2023-06-25,r6idn.4xlarge,io,prod,382.8632085183,633.529719,16,36491311.8144,0.0377708413903054
2023-06-25,r6idn.8xlarge,io,prod,271.4664958724,225.137771,32,25935871.2192,0.03768060756012590
2023-06-26,c5.2xlarge,cmp,prod,40.8,120,8,3456000,0.042500000000000000
2023-06-26,c5.2xlarge,io,prod,65.28,192,8,5529600,0.0425
2023-06-26,m5.4xlarge,cmp,prod,154.7421116711,373.48249,16,21512591.424,0.025895141642232700
2023-06-26,m5a.4xlarge,cmp,prod,4.876448082,8.184447,16,471424.1472,0.03723868028285850
2023-06-26,m5n.4xlarge,cmp,prod,26.0888218971,43.458059,16,2503184.1984,0.03752011493584540
2023-06-26,m6a.4xlarge,cmp,prod,18.7368337281,31.582775,16,1819167.84,0.03707882249125510
2023-06-26,m6i.4xlarge,cmp,prod,60.599335135,113.108607,16,6515055.7632,0.03348514800414350
2023-06-26,m6in.4xlarge,cmp,prod,3.6530048582,5.970837,16,343920.2112,0.03823798968846410
2023-06-26,r5.2xlarge,cmp,prod,1974.6084574738,10717.263199,8,308657180.1312,0.023030698472279300
2023-06-26,r5a.2xlarge,cmp,prod,1.0659166588,3.511112,8,101120.0256,0.03794797270779170
2023-06-26,r5ad.4xlarge,io,prod,1548.9001652188,2652.890562,16,152806496.3712,0.036490860841690100
2023-06-26,r5ad.8xlarge,io,prod,361.4067426996,303.223902,32,34931393.510400000,0.0372462745676378
2023-06-26,r5b.2xlarge,cmp,prod,91.1635345593,301.102204,8,8671743.4752,0.03784576023864810
2023-06-26,r5d.4xlarge,io,prod,5717.6253531384,10060.630645,16,579492325.152,0.03551979962098590
2023-06-26,r5d.8xlarge,io,prod,59.3330482643,64.753885,32,7459647.552000000,0.028633923018817700
2023-06-26,r5dn.4xlarge,io,prod,2631.7423727114,4427.84416,16,255043823.616,0.037147625876350300
2023-06-26,r5dn.8xlarge,io,prod,239.5904236714,198.621386,32,22881183.6672,0.037695843788600100
2023-06-26,r5n.2xlarge,cmp,prod,121.4047345391,401.989996,8,11577311.8848,0.03775116786087260
2023-06-26,r6a.2xlarge,cmp,prod,117.172091306,389.428609,8,11215543.9392,0.03761026045533800
2023-06-26,r6i.2xlarge,cmp,prod,202.0981865923,687.1663540000000,8,19790390.9952,0.03676296602268960
2023-06-26,r6id.4xlarge,io,prod,3.1398228988,5.137498,16,295919.8848,0.03819737373620390
2023-06-26,r6id.8xlarge,io,prod,54.098995690600000,46.562502,32,5364000.230400000,0.03630804923952000
2023-06-26,r6idn.4xlarge,io,prod,474.3003397541,783.8872360000000,16,45151904.79360000,0.037816371887743400
2023-06-26,r6idn.8xlarge,io,prod,235.7303087546,194.732221,32,22433151.8592,0.03782924115358010
2023-06-26,r6in.2xlarge,cmp,prod,54.620571414,179.92889200000000,8,5181952.0896000000,0.03794594270468800
2023-06-27,c5.2xlarge,cmp,prod,29.52,120,8,3456000,0.03075
2023-06-27,c5.2xlarge,io,prod,46.986,191,8,5500800,0.03075
2023-06-27,m5.4xlarge,cmp,prod,581.8989343824000,1349.757511,16,77746032.6336,0.02694460531059050
2023-06-27,m5a.4xlarge,cmp,prod,0.7880855360000000,1.318332,16,75935.9232,0.03736186787546690
2023-06-27,m5ad.8xlarge,io,prod,76.34773538350000,62.661398,32,7218593.0496,0.03807554262888250
2023-06-27,m5d.8xlarge,io,prod,1738.6411278515,1628.312241,32,187581570.1632,0.033367393474848500
2023-06-27,m5dn.8xlarge,io,prod,4.9170606802,4.018336,32,462912.3072,0.038239247851909300
2023-06-27,m5n.4xlarge,cmp,prod,36.4253033444,60.272218,16,3471679.7568,0.03777165557479570
2023-06-27,m6a.4xlarge,cmp,prod,244.7362297209,410.252214,16,23630527.5264,0.037284416355535500
2023-06-27,m6i.4xlarge,cmp,prod,221.4520784802,413.012486,16,23789519.193600000,0.033511710599985300
2023-06-27,m6id.8xlarge,io,prod,1.1157609527,0.910834,32,104928.0768,0.03828088298402890
2023-06-27,m6idn.8xlarge,io,prod,2.1195698596000000,1.731109,32,199423.7568,0.038262500000000000
2023-06-27,m6in.4xlarge,cmp,prod,14.8146818779,24.191109,16,1393407.8784,0.038275120721780500
2023-06-27,r5.2xlarge,cmp,prod,1768.508376629,9363.32027,8,269663623.776,0.02360952532905560
2023-06-27,r5a.2xlarge,cmp,prod,13.8687311908,45.718057,8,1316680.0416,0.03791918363569130
2023-06-27,r5ad.4xlarge,io,prod,1707.3114007195,2904.921402,16,167323472.7552,0.036733166849713200
2023-06-27,r5ad.8xlarge,io,prod,455.5950174232,380.668614,32,43853024.3328,0.03740088825519770
2023-06-27,r5b.2xlarge,cmp,prod,94.0240700783,308.635546,8,8888703.7248,0.0380805416359511
2023-06-27,r5d.4xlarge,io,prod,5029.2992039485,8819.322514,16,507992976.8064,0.03564119576620590
2023-06-27,r5d.8xlarge,io,prod,189.9126058144,228.53277,32,26326975.104,0.025969006246675300
2023-06-27,r5dn.4xlarge,io,prod,3468.7699575464,5807.213926,16,334495522.1376,0.03733255311570380
2023-06-27,r5dn.8xlarge,io,prod,725.3729505693,601.154436,32,69252991.0272,0.03770729008691970
2023-06-27,r5n.2xlarge,cmp,prod,136.0805497948,449.755277,8,12952951.9776,0.037820720721304600
2023-06-27,r6a.2xlarge,cmp,prod,112.6114219998,373.393358,8,10753728.7104,0.03769865598406010
2023-06-27,r6i.2xlarge,cmp,prod,89.89991434090000,306.667787,8,8832032.2656,0.036643852954182300
2023-06-27,r6id.4xlarge,io,prod,2.24533925,3.6575,16,210672,0.03836875000000000
2023-06-27,r6id.8xlarge,io,prod,4.2592146233,3.49,32,402048,0.03813766675590970
2023-06-27,r6idn.4xlarge,io,prod,659.1497097788,1081.89752,16,62317297.152,0.038078335609064900
2023-06-27,r6idn.8xlarge,io,prod,384.0829712109,315.063887,32,36295359.782400000,0.03809574294479720
2023-06-27,r6in.2xlarge,cmp,prod,91.3816546495,298.915547,8,8608767.7536,0.03821382643301420
2023-06-28,c5.2xlarge,cmp,prod,29.52,120,8,3456000,0.03075
2023-06-28,c5.2xlarge,io,prod,47.232,192,8,5529600,0.03075
2023-06-28,m5.4xlarge,cmp,prod,592.5489230071,1285.9319170000000,16,74069678.41920000,0.028799586664232200
2023-06-28,m5a.4xlarge,cmp,prod,14.0446781542,23.529725,16,1355312.16,0.03730567971523250
2023-06-28,m5ad.8xlarge,io,prod,343.8742371283,282.337216,32,32525247.283200000,0.03806111734933090
2023-06-28,m5d.8xlarge,io,prod,4728.5059415138,4491.694436,32,517443199.0272,0.032897565223492000
2023-06-28,m5dn.8xlarge,io,prod,45.3026601582,37.029447,32,4265792.2944,0.03823195442113270
2023-06-28,m5n.4xlarge,cmp,prod,58.1918062994,96.554984,16,5561567.0784,0.03766753142139720
2023-06-28,m6a.4xlarge,cmp,prod,373.67612574170000,625.4391810000000,16,36025296.825600000,0.037341373179587000
2023-06-28,m6i.4xlarge,cmp,prod,103.6020444735,195.653887,16,11269663.8912,0.03309480776936340
2023-06-28,m6id.8xlarge,io,prod,26.5404051841,21.697506,32,2499552.6912000000,0.03822502282073920
2023-06-28,m6idn.8xlarge,io,prod,6.2272998766,5.076945,32,584864.064,0.03833075228188410
2023-06-28,m6in.4xlarge,cmp,prod,17.8177897906,29.118888,16,1677247.9488,0.03824362598985580
2023-06-28,r5.2xlarge,cmp,prod,2061.4269855227,10517.479425,8,302903407.44,0.024500012101553300
2023-06-28,r5a.2xlarge,cmp,prod,29.4597278364,97.105001,8,2796624.0288,0.037922516262061500
2023-06-28,r5ad.4xlarge,io,prod,972.8974063057,1643.324183,16,94655472.9408,0.03700188223549450
2023-06-28,r5ad.8xlarge,io,prod,785.979688794,661.143934,32,76163781.1968,0.03715055680267730
2023-06-28,r5b.2xlarge,cmp,prod,148.2907649049,487.761914,8,14047543.1232,0.038002855657796400
2023-06-28,r5d.4xlarge,io,prod,3247.85174431,5689.523083,16,327716529.5808,0.03567798760249360
2023-06-28,r5d.8xlarge,io,prod,662.4890630646,680.447765,32,78387582.528,0.03042523509614110
2023-06-28,r5dn.4xlarge,io,prod,2016.2777025584,3381.50249,16,194774543.424,0.03726667562202510
2023-06-28,r5dn.8xlarge,io,prod,287.514354914,237.547222,32,27365439.9744,0.03782331578292460
2023-06-28,r5n.2xlarge,cmp,prod,156.9916387388,519.267792,8,14954912.409600000,0.03779158874223030
2023-06-28,r6a.2xlarge,cmp,prod,134.8016607789,446.11305600000000,8,12848056.0128,0.03777115995762850
2023-06-28,r6i.2xlarge,cmp,prod,113.9670079312,389.872798,8,11228336.5824,0.0365398049427393
2023-06-28,r6id.4xlarge,io,prod,6.2317666619,10.168056,16,585680.0256,0.038304806382729400
2023-06-28,r6id.8xlarge,io,prod,27.618710057400000,22.703609,32,2615455.7568,0.03801530801969630
2023-06-28,r6idn.4xlarge,io,prod,669.7860108598000,1098.853905,16,63293984.928000000,0.03809571544338960
2023-06-28,r6idn.8xlarge,io,prod,231.8015260563,189.848334,32,21870528.0768,0.03815570848917420
2023-06-28,r6in.2xlarge,cmp,prod,74.99626961840000,245.677488,8,7075511.6544,0.03815788649833480
2023-07-01,r6in.2xlarge,cmp,prod,740000.99626961840000,245.677488,8,7075511.6544,0.03815788649833480
