date,instance_type,stack_type1,env,cost,hours,DefaultVCpus,core_seconds_used,memory_gb,executor_cpu,executor_mem,num_executors,unallocated_cores,unallocated_core_seconds,cost_per_core_hour
2023-12-03 00:00:00,m6id.8xlarge,io,prod,71.0848776438,79.372224,32,9143680.2048,131.072,4,2,2,16,4571840.1024,0.027987151101734900
2023-12-03 00:00:00,m6id.8xlarge,io,prod,166.9186187409,200.233334,32,23066880.0768,131.072,4,2,2,16,11533440.0384,0.02605064167614130
2023-12-03 00:00:00,m6id.8xlarge,io,prod,113.3879800345,136.024722,32,15670047.974400000,131.072,4,2,2,16,7835023.987200000,0.026049488092893300
2023-12-03 00:00:00,m6id.8xlarge,io,prod,195.3140481739,215.357214,32,24809151.0528,131.072,4,2,2,16,12404575.5264,0.02834158137574340
2023-12-03 00:00:00,m6id.8xlarge,io,prod,94.7715228331,104.420829,32,12029279.5008,131.072,4,2,2,16,6014639.7504,0.028362254129723200
2023-12-03 00:00:00,m6id.8xlarge,io,prod,41.3085267354,46.998337,32,5414208.4224,131.072,4,2,2,16,2707104.2112,0.02746674761026650
2023-12-03 00:00:00,m6id.8xlarge,io,prod,5.2821740946,5.977501,32,688608.1152,131.072,4,2,2,16,344304.0576,0.027614874586595600
2023-12-03 00:00:00,m6idn.8xlarge,io,prod,3.3483164132,2.7063890000000000,32,311776.01280000000,131.072,4,2,2,16,155888.00640000000,0.03866217602587800
2023-12-03 00:00:00,m6idn.8xlarge,io,prod,1.4005667192,1.132778,32,130496.02560000000,131.072,4,2,2,16,65248.012800000000,0.0386375
2023-12-03 00:00:00,m6idn.8xlarge,io,prod,5.5049725831,3.889166,32,448031.92320000000,131.072,4,2,2,16,224015.96160000000,0.04423323489454420
2023-12-03 00:00:00,m6idn.8xlarge,io,prod,2.8464156107,2.010834,32,231648.0768,131.072,4,2,2,16,115824.0384,0.04423561956599850
2023-12-03 00:00:00,m6in.4xlarge,cmp,prod,0.5254060214,0.674722,16,38863.9872,65.536,2,1,1,8,19431.9936,0.04866875
2023-12-03 00:00:00,m6in.4xlarge,cmp,prod,3.4148136425,4.385275,16,252591.84,65.536,2,1,1,8,126295.92,0.04866875
2023-12-03 00:00:00,m6in.4xlarge,cmp,prod,5.086142007000000,6.436946000000000,16,370768.08960000000,65.536,2,1,1,8,185384.04480000000,0.04938426940935970
2023-12-03 00:00:00,m6in.4xlarge,cmp,prod,6.505976245100000,8.204168,16,472560.0768,65.536,2,1,1,8,236280.0384,0.04956304104435090
2023-12-03 00:00:00,r5.2xlarge,cmp,prod,13.764384161,54.086676,8,1557696.2688,65.536,1,1,1,0,0.0,0.031810940278988500
2023-12-03 00:00:00,r5.2xlarge,cmp,prod,18.4128257899,72.346374,8,2083575.5712,65.536,1,1,1,0,0.0,0.031813663857396600
2023-12-03 00:00:00,r5.2xlarge,cmp,prod,18.9232568664,66.496385,8,1915095.888,65.536,1,1,1,0,0.0,0.035571965427895100
2023-12-03 00:00:00,r5.2xlarge,cmp,prod,7.5993168275,26.711656000000000,8,769295.6928,65.536,1,1,1,0,0.0,0.035561801313909600
2023-12-03 00:00:00,r5.2xlarge,cmp,prod,530.2229210319,1879.849782,8,54139673.7216,65.536,1,1,1,0,0.0,0.03525700072612900
2023-12-03 00:00:00,r5.2xlarge,cmp,prod,486.85017888740000,1726.363926,8,49719281.0688,65.536,1,1,1,0,0.0,0.035251126048451200
2023-12-03 00:00:00,r5a.2xlarge,cmp,prod,8.4316939951,33.445831,8,963239.9328,65.536,1,1,1,0,0.0,0.0315125
2023-12-03 00:00:00,r5a.2xlarge,cmp,prod,5.4946591634,21.795554,8,627711.9552,65.536,1,1,1,0,0.0,0.0315125
2023-12-03 00:00:00,r5a.2xlarge,cmp,prod,30.96823288,119.108588,8,3430327.3344,65.536,1,1,1,0,0.0,0.0325
2023-12-03 00:00:00,r5a.2xlarge,cmp,prod,38.9281645,149.723325,8,4312031.76,65.536,1,1,1,0,0.0,0.03250008348732570
2023-12-03 00:00:00,r5a.2xlarge,cmp,prod,12.2929691006,56.373598000000000,8,1623559.6224000000,65.536,1,1,1,0,0.0,0.027257815574854700
2023-12-03 00:00:00,r5a.2xlarge,cmp,prod,10.971547125,50.204165,8,1445879.952,65.536,1,1,1,0,0.0,0.027317322987545000
2023-12-03 00:00:00,r5ad.4xlarge,io,prod,169.4843121879,243.620019,16,14032513.094400000,131.072,2,2,2,0,0.0,0.04348070226422460
2023-12-03 00:00:00,r5ad.4xlarge,io,prod,200.2950182257,287.806115,16,16577632.224,131.072,2,2,2,0,0.0,0.04349608290673830
2023-12-03 00:00:00,r5ad.4xlarge,io,prod,54.5307958195,82.273057,16,4738928.083200000,131.072,2,2,2,0,0.0,0.04142516229485370
2023-12-03 00:00:00,r5ad.4xlarge,io,prod,38.8769688819,58.664449,16,3379072.2624,131.072,2,2,2,0,0.0,0.04141879104871080
2023-12-03 00:00:00,r5ad.4xlarge,io,prod,91.1666602811,125.846946,16,7248784.0896000000,131.072,2,2,2,0,0.0,0.04527655575820450
2023-12-03 00:00:00,r5ad.4xlarge,io,prod,169.7307983764,234.234986,16,13491935.193600000,131.072,2,2,2,0,0.0,0.04528860133014030
2023-12-03 00:00:00,r5ad.8xlarge,io,prod,8.2712109421,6.618056,32,762400.0512,262.144,4,5,4,0,0.0,0.0390560826231487
2023-12-03 00:00:00,r5ad.8xlarge,io,prod,5.6888602537,4.533057,32,522208.16640000000,262.144,4,5,4,0,0.0,0.039217879441649400
2023-12-03 00:00:00,r5ad.8xlarge,io,prod,35.7603009443,27.089441,32,3120703.6032000000,262.144,4,5,4,0,0.0,0.04125258267637840
2023-12-03 00:00:00,r5ad.8xlarge,io,prod,55.1285574983,41.87028,32,4823456.256,262.144,4,5,4,0,0.0,0.041145352307695900
2023-12-03 00:00:00,r5ad.8xlarge,io,prod,45.5600881795,39.676669,32,4570752.2688,262.144,4,5,4,0,0.0,0.035883878145349700
2023-12-03 00:00:00,r5ad.8xlarge,io,prod,11.6649952928,10.16028,32,1170464.256,262.144,4,5,4,0,0.0,0.03587805679567890
2023-12-03 00:00:00,r5ad.8xlarge,io,prod,24.4111325232,18.639175,32,2147232.96,262.144,4,5,4,0,0.0,0.04092712748015940
2023-12-03 00:00:00,r5ad.8xlarge,io,prod,46.9388002232,36.016672,32,4149120.6144,262.144,4,5,4,0,0.0,0.04072662535214250
2023-12-03 00:00:00,r5b.2xlarge,cmp,prod,0.3664456758,0.786946,8,22664.0448,65.536,1,1,1,0,0.0,0.05820692839788240
2023-12-03 00:00:00,r5b.2xlarge,cmp,prod,0.5032099417,1.080553,8,31119.926400000000,65.536,1,1,1,0,0.0,0.05821208465711540
2023-12-03 00:00:00,r5b.2xlarge,cmp,prod,0.0483340154,0.112222,8,3231.9936000000000,65.536,1,1,1,0,0.0,0.053837500000000000
2023-12-03 00:00:00,r5b.2xlarge,cmp,prod,0.424894046,0.9866680000000000,8,28416.038400000000,65.536,1,1,1,0,0.0,0.05382940943660890
2023-12-03 00:00:00,r5d.4xlarge,io,prod,166.0475143097,253.630255,16,14609102.688000000,131.072,2,2,2,0,0.0,0.0409177116679406
2023-12-03 00:00:00,r5d.4xlarge,io,prod,162.7272973581,248.737235,16,14327264.736,131.072,2,2,2,0,0.0,0.040888353868214600
2023-12-03 00:00:00,r5d.4xlarge,io,prod,663.9966572859,944.966098,16,54430047.2448,131.072,2,2,2,0,0.0,0.043916698353731600
2023-12-03 00:00:00,r5d.4xlarge,io,prod,409.3299033534,582.347484,16,33543215.0784,131.072,2,2,2,0,0.0,0.043931019988037800
2023-12-03 00:00:00,r5d.4xlarge,io,prod,9.3343367023,13.741111,16,791487.9936,131.072,2,2,2,0,0.0,0.04245625
2023-12-03 00:00:00,r5d.4xlarge,io,prod,1.1321668931,1.666667,16,96000.0192,131.072,2,2,2,0,0.0,0.04245625
2023-12-03 00:00:00,r5d.4xlarge,io,prod,55.3355666163,83.028894,16,4782464.2944,131.072,2,2,2,0,0.0,0.04165384779807800
2023-12-03 00:00:00,r5d.4xlarge,io,prod,31.6260210472,47.454439,16,2733375.6864,131.072,2,2,2,0,0.0,0.04165313840186800
2023-12-03 00:00:00,r5d.8xlarge,io,prod,4.064963034,3.47611,32,400447.872,262.144,4,5,4,0,0.0,0.03654375
2023-12-03 00:00:00,r5d.8xlarge,io,prod,4.4271531102,3.785833,32,436127.9616,262.144,4,5,4,0,0.0,0.03654375
2023-12-03 00:00:00,r5d.8xlarge,io,prod,235.0790380936,193.267234,32,22264385.3568,262.144,4,5,4,0,0.0,0.03801068493806350
2023-12-03 00:00:00,r5d.8xlarge,io,prod,108.85244082770000,89.504457,32,10310913.4464,262.144,4,5,4,0,0.0,0.03800524454179560
2023-12-03 00:00:00,r5d.8xlarge,io,prod,47.0464010855,38.315278,32,4413920.0256,262.144,4,5,4,0,0.0,0.03837111749318050
2023-12-03 00:00:00,r5d.8xlarge,io,prod,4.4290799571,3.60611,32,415423.87200000000,262.144,4,5,4,0,0.0,0.03838173229861960
2023-12-03 00:00:00,r5d.8xlarge,io,prod,76.435608912,85.212496,32,9816479.5392,262.144,4,5,4,0,0.0,0.02803125
2023-12-03 00:00:00,r5d.8xlarge,io,prod,68.5897443471,76.465279,32,8808800.1408,262.144,4,5,4,0,0.0,0.028031409011753900
2023-12-03 00:00:00,r5dn.4xlarge,io,prod,203.2892520961,212.644444,16,12248319.974400000,131.072,2,2,2,0,0.0,0.05975034201225710
2023-12-03 00:00:00,r5dn.4xlarge,io,prod,146.9049446378,153.673617,16,8851600.339200000,131.072,2,2,2,0,0.0,0.059747139548765200
2023-12-03 00:00:00,r5dn.4xlarge,io,prod,43.1974784822,52.534161,16,3025967.6736,131.072,2,2,2,0,0.0,0.051392129497176100
2023-12-03 00:00:00,r5dn.4xlarge,io,prod,20.2557019436,24.616117,16,1417888.3392,131.072,2,2,2,0,0.0,0.05142896304380580
2023-12-03 00:00:00,r5dn.4xlarge,io,prod,123.7683664562,137.266657,16,7906559.443200000,131.072,2,2,2,0,0.0,0.056353983353091300
2023-12-03 00:00:00,r5dn.4xlarge,io,prod,100.2512982936,111.198906,16,6405056.985600000,131.072,2,2,2,0,0.0,0.056346832614972000
2023-12-03 00:00:00,r5dn.4xlarge,io,prod,522.1392522664,626.617235,16,36093152.736,131.072,2,2,2,0,0.0,0.05207916642549740
2023-12-03 00:00:00,r5dn.4xlarge,io,prod,312.9740307203,375.511371,16,21629454.9696,131.072,2,2,2,0,0.0,0.05209130383436180
2023-12-03 00:00:00,r5dn.8xlarge,io,prod,0.2912739658,0.157778,32,18176.0256,262.144,4,5,4,0,0.0,0.057690625000000000
2023-12-03 00:00:00,r5dn.8xlarge,io,prod,14.9099007134,7.831944,32,902239.9488,262.144,4,5,4,0,0.0,0.05949153840907830
2023-12-03 00:00:00,r5dn.8xlarge,io,prod,3.98168356,2.09139,32,240928.128,262.144,4,5,4,0,0.0,0.05949517366440500
2023-12-03 00:00:00,r5n.2xlarge,cmp,prod,18.7724726476,54.439457000000000,8,1567856.3616000000,65.536,1,1,1,0,0.0,0.04310401334366730
2023-12-03 00:00:00,r5n.2xlarge,cmp,prod,19.337705456,56.073335,8,1614912.048,65.536,1,1,1,0,0.0,0.043108068781712400
2023-12-03 00:00:00,r6a.2xlarge,cmp,prod,151.861931763,606.420291,8,17464904.3808,65.536,1,1,1,0,0.0,0.031302945749180100
2023-12-03 00:00:00,r6a.2xlarge,cmp,prod,155.05905064070000,619.214735,8,17833384.368,65.536,1,1,1,0,0.0,0.03130155055190590
2023-12-03 00:00:00,r6i.2xlarge,cmp,prod,29.3657738149,128.38722,8,3697551.936,65.536,1,1,1,0,0.0,0.02859102118468260
2023-12-03 00:00:00,r6i.2xlarge,cmp,prod,8.3306332187,36.428056,8,1049128.0128,65.536,1,1,1,0,0.0,0.0285859106052077
2023-12-03 00:00:00,r6i.2xlarge,cmp,prod,0.2045563962,0.942222,8,27135.9936,65.536,1,1,1,0,0.0,0.0271375
2023-12-03 00:00:00,r6id.4xlarge,io,prod,10.8744001249,18.338889,16,1056320.0064,131.072,2,2,2,0,0.0,0.03706058790182160
2023-12-03 00:00:00,r6id.4xlarge,io,prod,4.4590732396,7.516942,16,432975.8592,131.072,2,2,2,0,0.0,0.03707519327340830
2023-12-03 00:00:00,r6id.4xlarge,io,prod,155.9546606032,245.539173,16,14143056.3648,131.072,2,2,2,0,0.0,0.03969699078403270
2023-12-03 00:00:00,r6id.4xlarge,io,prod,82.5892750151,129.93917300000000,16,7484496.364800000,131.072,2,2,2,0,0.0,0.039724969532042100
2023-12-03 00:00:00,r6id.4xlarge,io,prod,158.523320131,256.568604,16,14778351.5904,131.072,2,2,2,0,0.0,0.038616211624191900
2023-12-03 00:00:00,r6id.4xlarge,io,prod,65.271576049,105.862229,16,6097664.3904,131.072,2,2,2,0,0.0,0.038535684933126600
2023-12-03 00:00:00,r6id.4xlarge,io,prod,234.3504842674,323.280569,16,18620960.7744,131.072,2,2,2,0,0.0,0.04530710061547960
2023-12-03 00:00:00,r6id.4xlarge,io,prod,129.5050256251,178.765831,16,10296911.8656,131.072,2,2,2,0,0.0,0.045277467490802300
2023-12-03 00:00:00,r6id.8xlarge,io,prod,93.0467142178,106.093883,32,12222015.321600000,262.144,4,5,4,0,0.0,0.02740695068448240
2023-12-03 00:00:00,r6id.8xlarge,io,prod,81.5022971968,92.914723,32,10703776.089600000,262.144,4,5,4,0,0.0,0.027411659908839200
2023-12-03 00:00:00,r6id.8xlarge,io,prod,16.5621570463,16.044996,32,1848383.5392000000,262.144,4,5,4,0,0.0,0.03225724753666970
2023-12-03 00:00:00,r6id.8xlarge,io,prod,23.1246355117,22.591391,32,2602528.2432000000,262.144,4,5,4,0,0.0,0.03198762129081050
2023-12-03 00:00:00,r6id.8xlarge,io,prod,58.0624216347,47.22639,32,5440480.1280000000,262.144,4,5,4,0,0.0,0.038420270448035000
2023-12-03 00:00:00,r6id.8xlarge,io,prod,48.3953771079,39.374714,32,4535967.0528,262.144,4,5,4,0,0.0,0.038409308436421300
2023-12-03 00:00:00,r6id.8xlarge,io,prod,16.6849438304,17.867782,32,2058368.4864000000,262.144,4,5,4,0,0.0,0.02918126573852310
2023-12-03 00:00:00,r6id.8xlarge,io,prod,30.1920900288,32.330834,32,3724512.0768000000,262.144,4,5,4,0,0.0,0.02918275518039530
2023-12-03 00:00:00,r6idn.4xlarge,io,prod,189.7844733862,220.419736,16,12696176.7936,131.072,2,2,2,0,0.0,0.05381337352948060
2023-12-03 00:00:00,r6idn.4xlarge,io,prod,82.6931583749,96.075275,16,5533935.84,131.072,2,2,2,0,0.0,0.05379451059006860
2023-12-03 00:00:00,r6idn.4xlarge,io,prod,183.92792686940000,206.230278,16,11878864.0128,131.072,2,2,2,0,0.0,0.055741065476998000
2023-12-03 00:00:00,r6idn.4xlarge,io,prod,82.42607957940000,92.37832800000000,16,5320991.6928,131.072,2,2,2,0,0.0,0.05576665095857220
2023-12-03 00:00:00,r6idn.4xlarge,io,prod,88.2266320754,96.810002,16,5576256.1152,131.072,2,2,2,0,0.0,0.05695862401399910
2023-12-03 00:00:00,r6idn.4xlarge,io,prod,62.2884713658,68.366125,16,3937888.8,131.072,2,2,2,0,0.0,0.0569438367373096
2023-12-03 00:00:00,r6idn.4xlarge,io,prod,100.3835019253,122.284176,16,7043568.5376,131.072,2,2,2,0,0.0,0.051306465607874300
2023-12-03 00:00:00,r6idn.4xlarge,io,prod,50.3426390423,61.320009,16,3532032.5184,131.072,2,2,2,0,0.0,0.05131139071006580
2023-12-03 00:00:00,r6idn.8xlarge,io,prod,16.9315114988,7.773333,32,895487.9616,262.144,4,5,4,0,0.0,0.06806729292795000
2023-12-03 00:00:00,r6idn.8xlarge,io,prod,7.81676914,3.587223,32,413248.0896,262.144,4,5,4,0,0.0,0.06809558135220480
2023-12-03 00:00:00,r6idn.8xlarge,io,prod,6.1447149194,3.350001,32,385920.1152,262.144,4,5,4,0,0.0,0.057320084749601600
2023-12-03 00:00:00,r6idn.8xlarge,io,prod,2.0782063184,1.1330560000000000,32,130528.05120000000,262.144,4,5,4,0,0.0,0.05731750897572580
2023-12-03 00:00:00,r6idn.8xlarge,io,prod,6.1218254575,3.129722,32,360543.9744,262.144,4,5,4,0,0.0,0.06112589090880120
2023-12-03 00:00:00,r6idn.8xlarge,io,prod,6.087220647,3.11417,32,358752.384,262.144,4,5,4,0,0.0,0.061083898829784500
2023-12-03 00:00:00,r6idn.8xlarge,io,prod,53.3321480032,30.075556,32,3464704.0512000000,262.144,4,5,4,0,0.0,0.055414756924194500
2023-12-03 00:00:00,r6idn.8xlarge,io,prod,31.3821398397,17.694448,32,2038400.4096000000,262.144,4,5,4,0,0.0,0.05542370522045250
2023-12-03 00:00:00,r6in.2xlarge,cmp,prod,4.7258785464,8.732222,8,251487.99360000000,65.536,1,1,1,0,0.0,0.06765000000000000
2023-12-03 00:00:00,r6in.2xlarge,cmp,prod,2.4178104588,4.467499,8,128663.9712,65.536,1,1,1,0,0.0,0.06765
2023-12-03 00:00:00,r6in.2xlarge,cmp,prod,15.4029629886,39.468893,8,1136704.1184,65.536,1,1,1,0,0.0,0.04878197048939280
2023-12-03 00:00:00,r6in.2xlarge,cmp,prod,14.0694571259,36.071938,8,1038871.8144,65.536,1,1,1,0,0.0,0.048754855941965200
2023-12-04 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,cmp,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,cmp,prod,23.616,96.0,8,2764800.0,16.384,1,0,0,8,2764800.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,cmp,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,cmp,prod,23.37,95.0,8,2736000.0,16.384,1,0,0,8,2736000.0,0.030750000000000000
2023-12-04 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,23.616,96.0,8,2764800.0,16.384,1,0,0,8,2764800.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,5.904,24.0,8,691200.0,16.384,1,0,0,8,691200.0,0.03075
2023-12-04 00:00:00,c5.2xlarge,io,prod,11.808,48.0,8,1382400.0,16.384,1,0,0,8,1382400.0,0.03075
2023-12-04 00:00:00,m5.4xlarge,cmp,prod,10.4376521578,26.579991,16,1531007.4816,65.536,2,1,1,8,765503.7408,0.02454302034423190
2023-12-04 00:00:00,m5.4xlarge,cmp,prod,19.5346245695,49.771667,16,2866848.0192,65.536,2,1,1,8,1433424.0096,0.0245303022620028
2023-12-04 00:00:00,m5.4xlarge,cmp,prod,18.4272696233,47.993333,16,2764415.9808,65.536,2,1,1,8,1382207.9904,0.023997173762786000
2023-12-04 00:00:00,m5.4xlarge,cmp,prod,20.5124856695,53.467777,16,3079743.9552000000,65.536,2,1,1,8,1539871.9776000000,0.023977625895008700
2023-12-04 00:00:00,m5.4xlarge,cmp,prod,16.495049401,43.051385000000000,16,2479759.7760000000,65.536,2,1,1,8,1239879.8880000000,0.02394674613981640
2023-12-04 00:00:00,m5.4xlarge,cmp,prod,17.4238067318,45.470828,16,2619119.6928,65.536,2,1,1,8,1309559.8464,0.02394915528561520
2023-12-04 00:00:00,m5a.4xlarge,cmp,prod,7.8505910272,20.802495,16,1198223.712,65.536,2,1,1,8,599111.856,0.02358668703922290
2023-12-04 00:00:00,m5a.4xlarge,cmp,prod,9.7499786579,25.855567,16,1489280.6592,65.536,2,1,1,8,744640.3296,0.02356837373238610
2023-12-04 00:00:00,m5a.4xlarge,cmp,prod,7.4039944293,19.283612,16,1110736.0512,65.536,2,1,1,8,555368.0256,0.023997042246610700
2023-12-04 00:00:00,m5a.4xlarge,cmp,prod,24.2219971646,63.17361,16,3638799.9360000000,65.536,2,1,1,8,1819399.9680000000,0.02396372192102840
2023-12-04 00:00:00,m5a.4xlarge,cmp,prod,1.6481696136000000,4.316943,16,248655.9168,65.536,2,1,1,8,124327.9584,0.02386193212419070
2023-12-04 00:00:00,m5a.4xlarge,cmp,prod,3.0495550979,7.9905540000000000,16,460255.9104,65.536,2,1,1,8,230127.9552,0.023852813411779700
2023-12-04 00:00:00,m5a.4xlarge,cmp,prod,0.06703882920000000,0.174444,16,10047.9744,65.536,2,1,1,8,5023.9872,0.024018750000000000
2023-12-04 00:00:00,m5a.4xlarge,cmp,prod,0.0483576219,0.125833,16,7247.9808,65.536,2,1,1,8,3623.9904,0.024018750000000000
2023-12-04 00:00:00,m5ad.8xlarge,io,prod,59.8352778664,74.827512,32,8620129.3824,131.072,4,2,2,16,4310064.6912,0.024988836102488600
2023-12-04 00:00:00,m5ad.8xlarge,io,prod,73.2212584794,91.436124,32,10533441.484800000,131.072,4,2,2,16,5266720.742400000,0.02502473013271270
2023-12-04 00:00:00,m5ad.8xlarge,io,prod,103.44094734480000,126.517234,32,14574785.356800000,131.072,4,2,2,16,7287392.678400000,0.025550112836999000
2023-12-04 00:00:00,m5ad.8xlarge,io,prod,80.05466899390000,97.910274,32,11279263.5648,131.072,4,2,2,16,5639631.7824,0.02555103059010310
2023-12-04 00:00:00,m5ad.8xlarge,io,prod,16.6402258998,22.894444,32,2637439.9488,131.072,4,2,2,16,1318719.9744,0.02271324253905230
2023-12-04 00:00:00,m5ad.8xlarge,io,prod,6.2024002401,8.533887,32,983103.7824,131.072,4,2,2,16,491551.8912,0.022712394422743700
2023-12-04 00:00:00,m5ad.8xlarge,io,prod,69.7755100994,85.709726,32,9873760.4352,131.072,4,2,2,16,4936880.2176,0.025440341398434200
2023-12-04 00:00:00,m5ad.8xlarge,io,prod,43.13730202,52.983617,32,6103712.678400000,131.072,4,2,2,16,3051856.3392000000,0.025442594606649800
2023-12-04 00:00:00,m5d.8xlarge,io,prod,210.261038347,204.13777,32,23516671.104,131.072,4,2,2,16,11758335.552,0.032187367621110700
2023-12-04 00:00:00,m5d.8xlarge,io,prod,154.1710827078,149.623623,32,17236641.3696,131.072,4,2,2,16,8618320.6848,0.03219977058448020
2023-12-04 00:00:00,m5d.8xlarge,io,prod,662.0646761646,649.8317,32,74860611.84000000,131.072,4,2,2,16,37430305.920000000,0.03183827617234390
2023-12-04 00:00:00,m5d.8xlarge,io,prod,461.39908768370000,453.181695,32,52206531.264,131.072,4,2,2,16,26103265.632,0.03181664583807960
2023-12-04 00:00:00,m5d.8xlarge,io,prod,198.9456776179,206.921112,32,23837312.102400000,131.072,4,2,2,16,11918656.051200000,0.030045520079939300
2023-12-04 00:00:00,m5d.8xlarge,io,prod,96.6150641286,100.522237,32,11580161.7024,131.072,4,2,2,16,5790080.8512,0.030035351819903800
2023-12-04 00:00:00,m5d.8xlarge,io,prod,35.8909866881,41.38028,32,4767008.256,131.072,4,2,2,16,2383504.128,0.027104537088756400
2023-12-04 00:00:00,m5d.8xlarge,io,prod,23.0151533892,26.495005,32,3052224.576,131.072,4,2,2,16,1526112.288,0.02714562776691310
2023-12-04 00:00:00,m5dn.8xlarge,io,prod,33.2450182986,29.586106,32,3408319.4112,131.072,4,2,2,16,1704159.7056,0.035114685989134600
2023-12-04 00:00:00,m5dn.8xlarge,io,prod,20.574326794,18.297782,32,2107904.4864000000,131.072,4,2,2,16,1053952.2432000000,0.03513801357522460
2023-12-04 00:00:00,m5dn.8xlarge,io,prod,0.5058970925,0.399445,32,46016.064,131.072,4,2,2,16,23008.032,0.039578125000000000
2023-12-04 00:00:00,m5dn.8xlarge,io,prod,2.670205011,2.108334,32,242880.0768,131.072,4,2,2,16,121440.0384,0.039578125
2023-12-04 00:00:00,m5dn.8xlarge,io,prod,50.8122206749,37.995,32,4377024.0,131.072,4,2,2,16,2188512.0,0.04179186461615020
2023-12-04 00:00:00,m5dn.8xlarge,io,prod,22.7436879003,16.968609,32,1954783.7568,131.072,4,2,2,16,977391.8784,0.041885592795754500
2023-12-04 00:00:00,m5n.4xlarge,cmp,prod,26.4054638104,40.285567,16,2320448.6592,65.536,2,1,1,8,1160224.3296,0.04096607323784220
2023-12-04 00:00:00,m5n.4xlarge,cmp,prod,25.9732357136,39.644177,16,2283504.5952,65.536,2,1,1,8,1141752.2976,0.04094743175271370
2023-12-04 00:00:00,m5n.4xlarge,cmp,prod,14.3066989396,25.626115,16,1476064.224,65.536,2,1,1,8,738032.112,0.03489286939221960
2023-12-04 00:00:00,m5n.4xlarge,cmp,prod,14.6263833655,26.205273,16,1509423.7248,65.536,2,1,1,8,754711.8624,0.03488416092225980
2023-12-04 00:00:00,m5n.4xlarge,cmp,prod,40.451372610100000,58.444171,16,3366384.2496000000,65.536,2,1,1,8,1683192.1248000000,0.04325856188688600
2023-12-04 00:00:00,m5n.4xlarge,cmp,prod,34.437429585800000,49.767205,16,2866591.008,65.536,2,1,1,8,1433295.504,0.04324814602532930
2023-12-04 00:00:00,m5n.4xlarge,cmp,prod,0.5933132304000000,1.105278,16,63664.0128,65.536,2,1,1,8,31832.0064,0.03355
2023-12-04 00:00:00,m5n.4xlarge,cmp,prod,0.60404762,1.125275,16,64815.840000000000,65.536,2,1,1,8,32407.920000000000,0.033550000000000000
2023-12-04 00:00:00,m6a.4xlarge,cmp,prod,53.8075171908,149.460284,16,8608912.3584,65.536,2,1,1,8,4304456.1792,0.022500758960320200
2023-12-04 00:00:00,m6a.4xlarge,cmp,prod,57.2252923122,158.996364,16,9158190.5664,65.536,2,1,1,8,4579095.2832,0.022494733084037700
2023-12-04 00:00:00,m6a.4xlarge,cmp,prod,53.2783401511,135.718896,16,7817408.4096,65.536,2,1,1,8,3908704.2048,0.024535244226004800
2023-12-04 00:00:00,m6a.4xlarge,cmp,prod,55.5881415456,141.63359,16,8158094.784,65.536,2,1,1,8,4079047.392,0.024529907394142900
2023-12-04 00:00:00,m6a.4xlarge,cmp,prod,87.45162807440000,233.617523,16,13456369.3248,65.536,2,1,1,8,6728184.6624,0.02339604788400230
2023-12-04 00:00:00,m6a.4xlarge,cmp,prod,134.7490476379,359.96862,16,20734192.512,65.536,2,1,1,8,10367096.256,0.023395971230405400
